County,AQI_records_18,Good_18,Moderate_18,Unhealthy_sens_18,Unhealthy_18,Very_unhealthy_18,Hazardous_18,Max_AQI_18,90th_Percentile_AQI_18,Median_AQI_18,CO_18,NO2_18,O3_18,PM2.5_18,PM10_18,AQI_records_19,Good_19,Moderate_19,Unhealthy_sens_19,Unhealthy_19,Very_unhealthy_19,Hazardous_19,Max_AQI_19,90th_Percentile_AQI_19,Median_AQI_19,CO_19,NO2_19,O3_19,PM2.5_19,PM10_19
Inyo,365,192,136,26,7,2,2,638,101,49,0,0,291,44,30,365.0,226.0,127.0,6.0,2.0,1.0,3.0,653.0,84.0,47.0,0.0,0.0,313.0,23.0,29.0
Kern,365,45,190,103,27,0,0,190,142,84,0,0,226,126,13,365.0,91.0,179.0,87.0,6.0,1.0,1.0,553.0,122.0,69.0,0.0,1.0,228.0,108.0,28.0
Kings,365,68,239,49,9,0,0,190,114,70,0,0,161,160,44,365.0,123.0,201.0,37.0,2.0,0.0,2.0,508.0,105.0,58.0,0.0,0.0,166.0,130.0,69.0
Kings,365,68,239,49,9,0,0,190,114,70,0,0,161,160,44,365.0,280.0,85.0,0.0,0.0,0.0,0.0,78.0,55.0,36.0,0.0,0.0,0.0,365.0,0.0
Lake,357,344,10,1,1,1,0,233,43,33,0,0,343,12,2,360.0,360.0,0.0,0.0,0.0,0.0,0.0,50.0,42.0,31.0,0.0,0.0,351.0,8.0,1.0
Lake,357,344,10,1,1,1,0,233,43,33,0,0,343,12,2,330.0,301.0,28.0,1.0,0.0,0.0,0.0,101.0,50.0,35.0,0.0,0.0,330.0,0.0,0.0
Lake,357,344,10,1,1,1,0,233,43,33,0,0,343,12,2,245.0,210.0,33.0,2.0,0.0,0.0,0.0,115.0,58.0,40.0,0.0,0.0,245.0,0.0,0.0
Lake,357,344,10,1,1,1,0,233,43,33,0,0,343,12,2,365.0,151.0,213.0,1.0,0.0,0.0,0.0,101.0,72.0,52.0,0.0,2.0,86.0,274.0,3.0
Lake,357,344,10,1,1,1,0,233,43,33,0,0,343,12,2,363.0,333.0,30.0,0.0,0.0,0.0,0.0,83.0,48.0,31.0,0.0,0.0,117.0,213.0,33.0
Lake,357,344,10,1,1,1,0,233,43,33,0,0,343,12,2,93.0,92.0,1.0,0.0,0.0,0.0,0.0,53.0,26.0,10.0,0.0,0.0,0.0,93.0,0.0
Lake,357,344,10,1,1,1,0,233,43,33,0,0,343,12,2,365.0,292.0,68.0,5.0,0.0,0.0,0.0,115.0,58.0,40.0,0.0,0.0,187.0,178.0,0.0
Lake,357,344,10,1,1,1,0,233,43,33,0,0,343,12,2,363.0,288.0,74.0,1.0,0.0,0.0,0.0,106.0,61.0,25.0,0.0,0.0,0.0,363.0,0.0
Los Angeles,365,7,250,89,18,1,0,201,130,78,0,22,153,189,1,365.0,34.0,245.0,57.0,28.0,1.0,0.0,201.0,136.0,72.0,0.0,24.0,166.0,170.0,5.0
Madera,365,122,208,30,5,0,0,169,100,58,0,0,181,160,24,365.0,167.0,185.0,13.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,0.0,225.0,103.0,37.0
Marin,365,235,117,3,9,1,0,243,63,43,0,11,85,269,0,363.0,291.0,71.0,1.0,0.0,0.0,0.0,133.0,55.0,37.0,0.0,10.0,151.0,202.0,0.0
Mariposa,365,156,169,10,13,15,2,352,108,53,0,0,226,139,0,365.0,192.0,159.0,9.0,5.0,0.0,0.0,185.0,84.0,50.0,0.0,0.0,247.0,118.0,0.0
Mendocino,364,217,126,13,6,1,1,376,69,46,0,0,81,282,1,361.0,290.0,71.0,0.0,0.0,0.0,0.0,80.0,54.0,36.0,0.0,0.0,155.0,199.0,7.0
Merced,365,110,214,32,9,0,0,178,101,56,0,1,139,224,1,365.0,176.0,182.0,7.0,0.0,0.0,0.0,119.0,80.0,51.0,0.0,0.0,202.0,161.0,2.0
Mono,365,252,84,14,10,3,2,1049,85,27,0,0,0,234,131,365.0,242.0,108.0,6.0,0.0,0.0,9.0,4227.0,83.0,34.0,0.0,0.0,0.0,322.0,43.0
Monterey,365,258,100,5,2,0,0,157,57,42,0,0,149,189,27,365.0,303.0,61.0,1.0,0.0,0.0,0.0,144.0,54.0,39.0,2.0,0.0,228.0,127.0,8.0
Napa,364,210,142,4,8,0,0,195,65,46,1,1,99,262,1,363.0,295.0,66.0,2.0,0.0,0.0,0.0,119.0,54.0,37.0,2.0,0.0,211.0,150.0,0.0
Nevada,363,231,104,19,7,2,0,218,87,45,0,0,311,52,0,361.0,251.0,105.0,5.0,0.0,0.0,0.0,122.0,71.0,45.0,0.0,0.0,272.0,89.0,0.0
Orange,365,114,233,15,3,0,0,160,86,54,0,17,114,231,3,365.0,157.0,192.0,15.0,1.0,0.0,0.0,172.0,87.0,53.0,0.0,7.0,188.0,164.0,6.0
Orange,365,114,233,15,3,0,0,160,86,54,0,17,114,231,3,360.0,293.0,67.0,0.0,0.0,0.0,0.0,93.0,55.0,39.0,1.0,1.0,210.0,148.0,0.0
Orange,365,114,233,15,3,0,0,160,86,54,0,17,114,231,3,365.0,307.0,58.0,0.0,0.0,0.0,0.0,74.0,54.0,39.0,0.0,0.0,202.0,163.0,0.0
Orange,365,114,233,15,3,0,0,160,86,54,0,17,114,231,3,365.0,233.0,132.0,0.0,0.0,0.0,0.0,100.0,60.0,44.0,0.0,0.0,125.0,240.0,0.0
Placer,365,213,127,16,7,2,0,248,84,46,0,12,176,174,3,365.0,198.0,158.0,9.0,0.0,0.0,0.0,136.0,77.0,49.0,0.0,0.0,218.0,145.0,2.0
Plumas,350,186,154,8,2,0,0,162,85,47,0,0,0,350,0,341.0,220.0,116.0,5.0,0.0,0.0,0.0,138.0,71.0,34.0,0.0,0.0,0.0,341.0,0.0
Riverside,365,32,193,102,32,6,0,296,153,87,0,1,210,117,37,365.0,53.0,192.0,91.0,29.0,0.0,0.0,185.0,147.0,77.0,0.0,0.0,219.0,102.0,44.0
Sacramento,365,104,226,22,6,5,2,376,100,58,0,1,131,229,4,365.0,175.0,180.0,10.0,0.0,0.0,0.0,140.0,84.0,52.0,0.0,1.0,188.0,169.0,7.0
San Benito,365,270,84,11,0,0,0,143,63,42,0,0,286,78,1,365.0,318.0,47.0,0.0,0.0,0.0,0.0,90.0,52.0,39.0,0.0,0.0,308.0,51.0,6.0
San Bernardino,365,14,197,96,51,7,0,221,164,89,0,5,197,159,4,365.0,29.0,203.0,71.0,54.0,8.0,0.0,213.0,172.0,81.0,0.0,4.0,214.0,140.0,7.0
San Diego,365,28,302,35,0,0,0,143,100,67,0,0,162,203,0,365.0,38.0,302.0,23.0,2.0,0.0,0.0,169.0,93.0,66.0,0.0,1.0,133.0,228.0,3.0
San Francisco,365,222,129,2,10,2,0,252,66,44,1,23,86,254,1,365.0,251.0,113.0,1.0,0.0,0.0,0.0,108.0,58.0,39.0,0.0,15.0,119.0,231.0,0.0
San Joaquin,365,91,241,20,8,4,1,365,99,59,0,0,85,276,4,365.0,202.0,151.0,11.0,1.0,0.0,0.0,190.0,82.0,47.0,0.0,1.0,201.0,149.0,14.0
San Luis Obispo,365,147,209,9,0,0,0,133,77,53,0,0,172,168,25,365.0,196.0,166.0,3.0,0.0,0.0,0.0,108.0,74.0,49.0,0.0,0.0,239.0,109.0,17.0
San Mateo,365,236,116,3,10,0,0,197,61,42,0,13,90,262,0,365.0,276.0,87.0,2.0,0.0,0.0,0.0,122.0,57.0,39.0,0.0,14.0,135.0,216.0,0.0
Santa Barbara,365,173,190,2,0,0,0,114,67,51,0,0,167,188,10,365.0,242.0,122.0,1.0,0.0,0.0,0.0,105.0,63.0,45.0,0.0,0.0,228.0,128.0,9.0
Santa Clara,365,154,194,6,9,2,0,214,72,53,0,2,94,269,0,365.0,205.0,156.0,4.0,0.0,0.0,0.0,136.0,68.0,48.0,0.0,1.0,134.0,229.0,1.0
Santa Cruz,365,273,82,5,5,0,0,177,56,41,0,0,136,229,0,362.0,250.0,110.0,2.0,0.0,0.0,0.0,120.0,67.0,39.0,0.0,0.0,0.0,323.0,39.0
Santa Cruz,365,273,82,5,5,0,0,177,56,41,0,0,136,229,0,365.0,291.0,74.0,0.0,0.0,0.0,0.0,74.0,54.0,39.0,0.0,0.0,166.0,199.0,0.0
Shasta,365,272,72,15,5,1,0,206,84,43,0,0,341,23,1,364.0,306.0,58.0,0.0,0.0,0.0,0.0,100.0,54.0,42.0,0.0,0.0,349.0,13.0,2.0
Siskiyou,365,247,78,16,21,3,0,219,119,42,0,0,214,151,0,365.0,302.0,59.0,2.0,2.0,0.0,0.0,164.0,54.0,38.0,0.0,0.0,239.0,126.0,0.0
Solano,365,184,166,3,11,1,0,272,69,50,0,1,120,244,0,365.0,226.0,138.0,1.0,0.0,0.0,0.0,119.0,64.0,45.0,0.0,1.0,129.0,235.0,0.0
Sonoma,365,304,48,3,8,2,0,250,57,39,0,2,232,130,1,365.0,318.0,47.0,0.0,0.0,0.0,0.0,87.0,52.0,36.0,0.0,1.0,202.0,155.0,7.0
Stanislaus,365,109,209,32,11,4,0,265,108,59,0,1,153,206,5,365.0,168.0,174.0,22.0,1.0,0.0,0.0,177.0,92.0,52.0,0.0,0.0,208.0,147.0,10.0
Sutter,365,94,236,22,6,6,1,420,100,58,0,0,101,263,1,365.0,200.0,163.0,2.0,0.0,0.0,0.0,110.0,71.0,48.0,0.0,0.0,200.0,159.0,6.0
Tehama,365,208,128,16,12,1,0,206,96,48,0,0,224,141,0,365.0,263.0,102.0,0.0,0.0,0.0,0.0,93.0,64.0,43.0,0.0,0.0,299.0,66.0,0.0
Trinity,291,117,155,12,5,2,0,209,82,54,0,0,0,291,0,269.0,225.0,42.0,2.0,0.0,0.0,0.0,113.0,56.0,23.0,0.0,0.0,0.0,269.0,0.0
Tulare,365,50,194,95,26,0,0,180,140,79,0,0,207,152,6,365.0,98.0,186.0,78.0,2.0,1.0,0.0,280.0,122.0,67.0,0.0,0.0,210.0,136.0,19.0
Tuolumne,348,254,73,20,1,0,0,154,80,43,0,0,348,0,0,358.0,273.0,83.0,2.0,0.0,0.0,0.0,108.0,67.0,43.0,0.0,0.0,358.0,0.0,0.0
Ventura,365,94,254,16,1,0,0,166,88,57,0,0,116,238,11,365.0,175.0,181.0,9.0,0.0,0.0,0.0,126.0,77.0,51.0,0.0,3.0,226.0,127.0,9.0
Yolo,365,216,135,5,7,2,0,260,71,45,0,0,198,167,0,365.0,252.0,112.0,1.0,0.0,0.0,0.0,136.0,63.0,43.0,0.0,1.0,249.0,114.0,1.0
Adams,365,138,224,3,0,0,0,130,74,54,0,32,120,176,37,365.0,183.0,181.0,1.0,0.0,0.0,0.0,132.0,67.0,50.0,0.0,30.0,129.0,152.0,54.0
Adams,365,138,224,3,0,0,0,130,74,54,0,32,120,176,37,241.0,208.0,33.0,0.0,0.0,0.0,0.0,93.0,54.0,41.0,0.0,0.0,241.0,0.0,0.0
Adams,365,138,224,3,0,0,0,130,74,54,0,32,120,176,37,327.0,294.0,33.0,0.0,0.0,0.0,0.0,66.0,51.0,28.0,0.0,0.0,0.0,327.0,0.0
Adams,365,138,224,3,0,0,0,130,74,54,0,32,120,176,37,365.0,243.0,122.0,0.0,0.0,0.0,0.0,87.0,63.0,45.0,0.0,0.0,210.0,155.0,0.0
Adams,365,138,224,3,0,0,0,130,74,54,0,32,120,176,37,360.0,339.0,21.0,0.0,0.0,0.0,0.0,89.0,42.0,17.0,0.0,0.0,0.0,360.0,0.0
Alamosa,360,348,11,0,0,1,0,235,37,19,0,0,0,50,310,107.0,107.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,12.0,0.0,0.0,0.0,107.0,0.0
Arapahoe,365,227,123,14,1,0,0,156,87,46,0,0,350,15,0,365.0,222.0,137.0,6.0,0.0,0.0,0.0,140.0,80.0,47.0,0.0,0.0,348.0,17.0,0.0
Archuleta,365,333,32,0,0,0,0,97,50,38,0,0,331,0,34,363.0,331.0,30.0,2.0,0.0,0.0,0.0,124.0,50.0,31.0,0.0,3.0,186.0,0.0,174.0
Boulder,362,198,135,28,1,0,0,159,96,49,0,0,265,97,0,365.0,192.0,168.0,5.0,0.0,0.0,0.0,119.0,74.0,50.0,0.0,0.0,234.0,131.0,0.0
Chaffee,164,67,91,5,1,0,0,161,87,58,0,0,164,0,0,144.0,80.0,63.0,1.0,0.0,0.0,0.0,108.0,77.0,50.0,0.0,0.0,144.0,0.0,0.0
Clear Creek,291,145,118,25,3,0,0,164,100,51,0,0,291,0,0,294.0,183.0,109.0,2.0,0.0,0.0,0.0,126.0,74.0,47.0,0.0,0.0,294.0,0.0,0.0
Delta,297,264,33,0,0,0,0,85,52,36,0,1,199,58,39,365.0,338.0,27.0,0.0,0.0,0.0,0.0,80.0,50.0,41.0,0.0,0.0,340.0,25.0,0.0
Denver,365,124,231,10,0,0,0,150,80,54,0,98,119,148,0,365.0,139.0,223.0,2.0,1.0,0.0,0.0,153.0,77.0,54.0,0.0,80.0,133.0,152.0,0.0
Douglas,364,194,143,24,3,0,0,156,97,49,0,0,283,81,0,361.0,220.0,130.0,10.0,1.0,0.0,0.0,154.0,79.0,47.0,0.0,0.0,289.0,72.0,0.0
Douglas,364,194,143,24,3,0,0,156,97,49,0,0,283,81,0,245.0,212.0,28.0,5.0,0.0,0.0,0.0,126.0,58.0,40.0,0.0,0.0,245.0,0.0,0.0
Douglas,364,194,143,24,3,0,0,156,97,49,0,0,283,81,0,365.0,273.0,92.0,0.0,0.0,0.0,0.0,80.0,59.0,42.0,0.0,0.0,156.0,207.0,2.0
Douglas,364,194,143,24,3,0,0,156,97,49,0,0,283,81,0,356.0,318.0,38.0,0.0,0.0,0.0,0.0,66.0,52.0,17.0,0.0,0.0,0.0,356.0,0.0
Douglas,364,194,143,24,3,0,0,156,97,49,0,0,283,81,0,347.0,256.0,91.0,0.0,0.0,0.0,0.0,82.0,64.0,32.0,0.0,0.0,0.0,347.0,0.0
El Paso,365,217,140,8,0,0,0,119,84,47,0,0,301,64,0,365.0,249.0,116.0,0.0,0.0,0.0,0.0,100.0,67.0,46.0,0.0,0.0,320.0,45.0,0.0
El Paso,365,217,140,8,0,0,0,119,84,47,0,0,301,64,0,365.0,100.0,252.0,11.0,2.0,0.0,0.0,159.0,84.0,57.0,0.0,6.0,142.0,214.0,3.0
Fremont,20,20,0,0,0,0,0,36,20,15,0,0,0,0,20,32.0,32.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,13.0,0.0,0.0,0.0,0.0,32.0
Fremont,20,20,0,0,0,0,0,36,20,15,0,0,0,0,20,365.0,291.0,73.0,1.0,0.0,0.0,0.0,122.0,60.0,45.0,0.0,0.0,335.0,30.0,0.0
Garfield,365,214,135,15,1,0,0,151,87,48,0,0,357,7,1,365.0,248.0,115.0,2.0,0.0,0.0,0.0,105.0,74.0,48.0,0.0,0.0,364.0,1.0,0.0
Garfield,365,214,135,15,1,0,0,151,87,48,0,0,357,7,1,299.0,258.0,41.0,0.0,0.0,0.0,0.0,80.0,51.0,41.0,0.0,0.0,268.0,31.0,0.0
Garfield,365,214,135,15,1,0,0,151,87,48,0,0,357,7,1,358.0,330.0,28.0,0.0,0.0,0.0,0.0,67.0,48.0,23.0,0.0,0.0,0.0,358.0,0.0
Grand,166,110,54,1,1,0,0,151,67,47,0,0,166,0,0,118.0,95.0,23.0,0.0,0.0,0.0,0.0,80.0,58.0,45.0,0.0,0.0,118.0,0.0,0.0
Gunnison,365,235,125,4,1,0,0,156,77,47,0,0,354,0,11,362.0,264.0,96.0,2.0,0.0,0.0,0.0,101.0,67.0,46.0,0.0,0.0,362.0,0.0,0.0
Jackson,116,113,3,0,0,0,0,64,27,9,0,0,0,116,0,117.0,76.0,41.0,0.0,0.0,0.0,0.0,77.0,59.0,45.0,0.0,0.0,0.0,117.0,0.0
Jackson,116,113,3,0,0,0,0,64,27,9,0,0,0,116,0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,8.0,0.0,0.0,0.0,102.0,0.0
Jackson,116,113,3,0,0,0,0,64,27,9,0,0,0,116,0,360.0,340.0,20.0,0.0,0.0,0.0,0.0,80.0,47.0,35.0,0.0,0.0,360.0,0.0,0.0
Jackson,116,113,3,0,0,0,0,64,27,9,0,0,0,116,0,365.0,232.0,132.0,1.0,0.0,0.0,0.0,105.0,61.0,46.0,0.0,0.0,94.0,271.0,0.0
Jackson,116,113,3,0,0,0,0,64,27,9,0,0,0,116,0,365.0,192.0,173.0,0.0,0.0,0.0,0.0,93.0,65.0,49.0,0.0,19.0,0.0,330.0,16.0
Jackson,116,113,3,0,0,0,0,64,27,9,0,0,0,116,0,103.0,85.0,18.0,0.0,0.0,0.0,0.0,66.0,54.0,34.0,0.0,0.0,0.0,103.0,0.0
Jackson,116,113,3,0,0,0,0,64,27,9,0,0,0,116,0,365.0,249.0,109.0,3.0,4.0,0.0,0.0,190.0,64.0,41.0,0.0,0.0,123.0,242.0,0.0
Jackson,116,113,3,0,0,0,0,64,27,9,0,0,0,116,0,365.0,343.0,22.0,0.0,0.0,0.0,0.0,63.0,49.0,38.0,0.0,2.0,328.0,35.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,365.0,85.0,267.0,13.0,0.0,0.0,0.0,150.0,80.0,58.0,0.0,0.0,75.0,289.0,1.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,365.0,238.0,111.0,16.0,0.0,0.0,0.0,129.0,87.0,46.0,0.0,2.0,363.0,0.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,365.0,124.0,239.0,2.0,0.0,0.0,0.0,136.0,71.0,54.0,0.0,1.0,99.0,265.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,365.0,269.0,96.0,0.0,0.0,0.0,0.0,84.0,58.0,42.0,0.0,2.0,204.0,159.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,361.0,252.0,107.0,2.0,0.0,0.0,0.0,105.0,62.0,42.0,0.0,0.0,182.0,167.0,12.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,205.0,198.0,7.0,0.0,0.0,0.0,0.0,64.0,46.0,35.0,0.0,0.0,205.0,0.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,364.0,143.0,219.0,2.0,0.0,0.0,0.0,123.0,66.0,53.0,0.0,0.0,47.0,317.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,365.0,261.0,102.0,2.0,0.0,0.0,0.0,122.0,66.0,29.0,0.0,0.0,0.0,365.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,234.0,197.0,37.0,0.0,0.0,0.0,0.0,93.0,58.0,44.0,0.0,0.0,234.0,0.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,365.0,194.0,165.0,6.0,0.0,0.0,0.0,150.0,67.0,49.0,0.0,0.0,142.0,223.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,365.0,344.0,21.0,0.0,0.0,0.0,0.0,57.0,42.0,26.0,0.0,0.0,0.0,365.0,0.0
Jefferson,365,229,99,35,2,0,0,151,101,46,0,0,365,0,0,203.0,191.0,12.0,0.0,0.0,0.0,0.0,100.0,48.0,37.0,0.0,0.0,203.0,0.0,0.0
La Plata,365,236,109,10,7,3,0,243,80,45,0,0,305,57,3,365.0,267.0,98.0,0.0,0.0,0.0,0.0,87.0,61.0,44.0,0.0,3.0,317.0,45.0,0.0
Larimer,365,160,177,25,3,0,0,169,97,53,0,0,287,78,0,365.0,183.0,176.0,6.0,0.0,0.0,0.0,129.0,77.0,50.0,0.0,0.0,307.0,58.0,0.0
Mesa,365,193,167,5,0,0,0,150,80,49,1,0,274,89,1,364.0,238.0,125.0,1.0,0.0,0.0,0.0,101.0,67.0,47.0,2.0,0.0,283.0,78.0,1.0
Moffat,331,262,68,1,0,0,0,108,61,42,0,0,331,0,0,,,,,,,,,,,,,,,
Montezuma,359,259,96,4,0,0,0,115,71,44,0,0,356,3,0,365.0,279.0,86.0,0.0,0.0,0.0,0.0,97.0,61.0,46.0,0.0,0.0,365.0,0.0,0.0
Montrose,326,257,68,1,0,0,0,122,64,42,0,0,326,0,0,,,,,,,,,,,,,,,
Park,324,161,145,17,1,0,0,174,90,51,0,0,323,1,0,312.0,160.0,150.0,2.0,0.0,0.0,0.0,101.0,80.0,50.0,0.0,0.0,312.0,0.0,0.0
Park,324,161,145,17,1,0,0,174,90,51,0,0,323,1,0,307.0,292.0,15.0,0.0,0.0,0.0,0.0,80.0,47.0,38.0,0.0,3.0,261.0,40.0,3.0
Pitkin,123,120,3,0,0,0,0,53,33,15,0,0,0,43,80,121.0,121.0,0.0,0.0,0.0,0.0,0.0,46.0,19.0,11.0,0.0,0.0,0.0,33.0,88.0
Prowers,359,353,5,1,0,0,0,103,31,16,0,0,0,0,359,346.0,343.0,3.0,0.0,0.0,0.0,0.0,76.0,28.0,14.0,0.0,0.0,0.0,0.0,346.0
Pueblo,123,108,14,1,0,0,0,101,51,29,0,0,0,105,18,126.0,125.0,1.0,0.0,0.0,0.0,0.0,68.0,40.0,26.0,0.0,0.0,0.0,102.0,24.0
Rio Blanco,365,215,148,2,0,0,0,108,71,47,0,0,238,127,0,365.0,252.0,113.0,0.0,0.0,0.0,0.0,100.0,55.0,47.0,0.0,0.0,194.0,171.0,0.0
Routt,355,354,1,0,0,0,0,51,30,15,0,0,0,0,355,356.0,353.0,2.0,1.0,0.0,0.0,0.0,137.0,27.0,13.0,0.0,0.0,0.0,0.0,356.0
San Juan,118,109,9,0,0,0,0,100,33,10,0,0,0,118,0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,9.0,0.0,0.0,0.0,116.0,0.0
San Juan,118,109,9,0,0,0,0,100,33,10,0,0,0,118,0,365.0,208.0,157.0,0.0,0.0,0.0,0.0,97.0,90.0,49.0,0.0,3.0,362.0,0.0,0.0
San Juan,118,109,9,0,0,0,0,100,33,10,0,0,0,118,0,277.0,277.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,14.0,277.0,0.0,0.0,0.0,0.0
San Juan,118,109,9,0,0,0,0,100,33,10,0,0,0,118,0,363.0,286.0,70.0,3.0,1.0,3.0,0.0,268.0,58.0,44.0,0.0,0.0,363.0,0.0,0.0
San Juan,118,109,9,0,0,0,0,100,33,10,0,0,0,118,0,112.0,111.0,1.0,0.0,0.0,0.0,0.0,52.0,31.0,21.0,0.0,0.0,0.0,112.0,0.0
San Miguel,238,160,76,2,0,0,0,101,71,46,0,0,181,0,57,241.0,189.0,52.0,0.0,0.0,0.0,0.0,87.0,58.0,45.0,0.0,0.0,185.0,0.0,56.0
Teller,160,63,85,12,0,0,0,133,97,58,0,0,160,0,0,,,,,,,,,,,,,,,
Weld,365,138,217,10,0,0,0,133,87,54,0,0,208,157,0,365.0,152.0,205.0,8.0,0.0,0.0,0.0,129.0,77.0,53.0,0.0,0.0,228.0,137.0,0.0
Fairfield,365,218,126,14,7,0,0,185,80,46,0,11,157,197,0,365.0,221.0,123.0,18.0,3.0,0.0,0.0,161.0,77.0,46.0,0.0,2.0,159.0,204.0,0.0
Hartford,365,240,123,2,0,0,0,143,64,42,0,11,130,224,0,365.0,252.0,108.0,5.0,0.0,0.0,0.0,122.0,59.0,43.0,0.0,12.0,163.0,190.0,0.0
Litchfield,363,308,51,4,0,0,0,133,57,36,1,0,299,63,0,365.0,327.0,38.0,0.0,0.0,0.0,0.0,97.0,51.0,37.0,0.0,0.0,311.0,54.0,0.0
Middlesex,208,168,32,8,0,0,0,126,67,40,0,0,208,0,0,205.0,175.0,23.0,6.0,1.0,0.0,0.0,154.0,61.0,41.0,0.0,0.0,205.0,0.0,0.0
Middlesex,208,168,32,8,0,0,0,126,67,40,0,0,208,0,0,364.0,289.0,75.0,0.0,0.0,0.0,0.0,80.0,54.0,41.0,0.0,7.0,168.0,189.0,0.0
Middlesex,208,168,32,8,0,0,0,126,67,40,0,0,208,0,0,362.0,243.0,116.0,3.0,0.0,0.0,0.0,115.0,63.0,43.0,0.0,6.0,182.0,174.0,0.0
New Haven,365,220,131,12,2,0,0,156,71,44,0,7,143,215,0,365.0,228.0,123.0,12.0,2.0,0.0,0.0,159.0,70.0,44.0,0.0,3.0,181.0,180.0,1.0
New London,315,260,49,6,0,0,0,140,56,39,0,0,167,148,0,364.0,295.0,62.0,7.0,0.0,0.0,0.0,129.0,56.0,40.0,0.0,0.0,161.0,203.0,0.0
Tolland,213,189,20,4,0,0,0,140,54,38,0,0,213,0,0,212.0,187.0,20.0,5.0,0.0,0.0,0.0,126.0,54.0,42.0,0.0,0.0,212.0,0.0,0.0
Windham,358,332,20,6,0,0,0,129,47,34,0,0,358,0,0,360.0,344.0,15.0,1.0,0.0,0.0,0.0,105.0,46.0,36.0,0.0,0.0,360.0,0.0,0.0
Windham,358,332,20,6,0,0,0,129,47,34,0,0,358,0,0,104.0,103.0,1.0,0.0,0.0,0.0,0.0,52.0,26.0,11.0,0.0,0.0,0.0,104.0,0.0
BAJA CALIFORNIA NORTE,152,11,102,28,10,0,1,487,139,76,0,0,0,99,53,32.0,5.0,19.0,8.0,0.0,0.0,0.0,144.0,117.0,72.0,0.0,0.0,0.0,0.0,32.0
SONORA,362,317,42,3,0,0,0,119,51,38,0,0,362,0,0,358.0,288.0,65.0,5.0,0.0,0.0,0.0,126.0,61.0,43.0,0.0,0.0,358.0,0.0,0.0
Kent,365,267,96,2,0,0,0,133,59,42,0,0,214,151,0,365.0,248.0,117.0,0.0,0.0,0.0,0.0,85.0,61.0,44.0,0.0,0.0,198.0,167.0,0.0
Kent,365,267,96,2,0,0,0,133,59,42,0,0,214,151,0,360.0,272.0,87.0,1.0,0.0,0.0,0.0,101.0,61.0,42.0,0.0,0.0,215.0,145.0,0.0
Kent,365,267,96,2,0,0,0,133,59,42,0,0,214,151,0,365.0,261.0,104.0,0.0,0.0,0.0,0.0,90.0,59.0,40.0,3.0,0.0,174.0,184.0,4.0
Kent,365,267,96,2,0,0,0,133,59,42,0,0,214,151,0,351.0,325.0,26.0,0.0,0.0,0.0,0.0,93.0,49.0,34.0,0.0,0.0,196.0,155.0,0.0
New Castle,365,212,147,6,0,0,0,150,71,48,0,2,149,214,0,365.0,207.0,155.0,3.0,0.0,0.0,0.0,136.0,71.0,47.0,0.0,3.0,178.0,184.0,0.0
Sussex,365,256,105,4,0,0,0,140,61,42,0,0,236,129,0,365.0,251.0,114.0,0.0,0.0,0.0,0.0,93.0,61.0,44.0,0.0,0.0,205.0,160.0,0.0
District of Columbia,365,167,192,5,1,0,0,164,74,52,0,5,114,246,0,365.0,195.0,165.0,4.0,1.0,0.0,0.0,159.0,73.0,49.0,0.0,16.0,160.0,189.0,0.0
Alachua,364,317,47,0,0,0,0,90,52,37,0,0,205,159,0,364.0,289.0,75.0,0.0,0.0,0.0,0.0,80.0,55.0,39.0,0.0,0.0,158.0,206.0,0.0
Baker,360,341,19,0,0,0,0,87,46,31,0,0,360,0,0,361.0,341.0,20.0,0.0,0.0,0.0,0.0,77.0,48.0,33.0,0.0,0.0,361.0,0.0,0.0
Baker,360,341,19,0,0,0,0,87,46,31,0,0,360,0,0,360.0,293.0,67.0,0.0,0.0,0.0,0.0,68.0,56.0,31.0,0.0,0.0,0.0,360.0,0.0
Bay,323,209,113,1,0,0,0,126,58,44,0,0,90,233,0,357.0,240.0,117.0,0.0,0.0,0.0,0.0,87.0,59.0,44.0,0.0,0.0,108.0,249.0,0.0
