State,County,age_adjusted_trend,crude_trend,latest_age_adjusted,latest_crude,rank
Iowa,Delaware,2.2438277426572907e-14,0.08000000000002593,6.2,7.8,2839.0
Kansas,Cloud,-0.11999999999995978,-0.07999999999995769,7.0,8.5,2839.0
Missouri,Johnson,-0.13000000000000309,-0.059999999999998894,7.1,6.8,2839.5
Colorado,Archuleta,0.15000000000003055,0.28000000000005665,5.5,7.7,2842.0
Pennsylvania,Clearfield,-0.1899999999999944,-0.13999999999999405,7.6,9.3,2843.0
South Dakota,Hanson,0.21999999999999761,0.30000000000000043,5.4,6.4,2843.5
Utah,Sanpete,1.5185793886401984e-14,0.020000000000019887,6.2,6.3,2844.0
South Dakota,Potter,0.15000000000001532,0.27000000000001984,5.5,7.6,2846.5
Nebraska,Nemaha,0.030000000000033566,0.07000000000004315,6.0,7.0,2846.5
Minnesota,Wilkin,0.15000000000001532,0.22000000000002035,5.5,6.8,2846.5
Kentucky,Estill,-0.43999999999998024,-0.3699999999999761,12.2,14.7,2848.5
Kansas,Cherokee,-0.17999999999997376,-0.16999999999996615,7.5,9.1,2849.0
South Carolina,Clarendon,-0.22000000000001965,-0.14000000000001706,7.9,10.2,2849.5
Iowa,Washington,0.01000000000002856,0.0900000000000315,6.1,7.4,2853.0
Louisiana,Allen,-0.3099999999999087,-0.2799999999999054,8.7,9.4,2854.5
Arkansas,Jackson,-0.36000000000002924,-0.3500000000000304,9.5,10.8,2855.0
Ohio,Clermont,-0.14000000000002494,-0.10000000000002984,7.2,8.4,2856.5
New York,Chenango,-0.20000000000000726,-0.1400000000000096,7.7,9.7,2858.5
Ohio,Van Wert,-0.21000000000003052,-0.16000000000003026,7.8,9.4,2859.0
Louisiana,Grant,-0.3099999999999385,-0.2599999999999228,8.7,9.4,2859.5
Colorado,Pueblo,0.04000000000004721,0.08000000000007187,5.9,6.9,2860.0
Iowa,Louisa,-0.03999999999994806,0.0900000000000697,6.4,7.9,2860.0
South Carolina,Calhoun,-0.11999999999999698,-0.0399999999999939,7.0,9.1,2861.0
Missouri,Greene,-0.1799999999999964,-0.13999999999999438,7.5,8.0,2863.0
Missouri,Madison,-0.2799999999999955,-0.2400000000000028,8.4,10.2,2863.5
South Carolina,Darlington,-0.20000000000000878,-0.21000000000000735,7.7,9.1,2863.5
New Mexico,Cibola,-0.2199999999999139,-0.21999999999989836,7.8,8.6,2864.0
Minnesota,Traverse,0.09000000000000948,0.20000000000001525,5.7,7.6,2865.0
Nebraska,Box Butte,0.010000000000020754,0.07000000000004203,6.1,7.5,2865.0
Iowa,Jones,-0.019999999999982032,0.030000000000018037,6.3,7.7,2866.5
Tennessee,Cannon,-0.34999999999997056,-0.34999999999997095,9.2,10.8,2867.5
Arkansas,Washington,-0.12000000000000471,-0.08999999999998604,7.0,6.7,2868.5
Pennsylvania,Cambria,-0.12000000000000471,-0.08000000000001056,7.0,8.8,2868.5
Mississippi,Attala,-0.3099999999999617,-0.3099999999999613,8.7,10.3,2869.5
Tennessee,Bledsoe,-0.4000000000000087,-0.3600000000000062,10.1,11.8,2871.0
Utah,Kane,0.11000000000000582,0.1900000000000088,5.6,7.2,2871.5
New York,Schuyler,-0.1800000000000111,-0.08000000000001048,7.5,9.6,2872.0
Georgia,Hancock,-0.3399999999999938,-0.2899999999999882,9.1,11.4,2874.0
Idaho,Nez Perce,-0.039999999999979094,0.010000000000028724,6.4,7.6,2877.0
Mississippi,Bolivar,-0.329999999999958,-0.1899999999999565,8.9,10.0,2877.5
Texas,Parker,-0.019999999999989818,2.2153032771910063e-14,6.3,7.2,2878.5
Nebraska,Knox,-0.009999999999960719,0.06000000000004347,6.2,8.2,2879.0
Kansas,Marshall,-0.08999999999997116,-0.07999999999996427,6.7,8.5,2880.0
Louisiana,Winn,-0.3399999999999181,-0.3399999999999106,9.0,10.4,2882.5
Kentucky,Laurel,-0.42999999999998234,-0.4199999999999828,10.7,12.2,2882.5
Nebraska,Perkins,0.08000000000003324,0.12000000000004983,5.7,7.3,2883.0
Missouri,Perry,-0.2299999999999808,-0.18999999999997796,7.9,9.4,2883.5
North Carolina,Warren,-0.2600000000000071,-0.26000000000000706,8.2,10.8,2884.0
West Virginia,Kanawha,-0.3399999999999344,-0.3199999999999296,9.0,10.9,2884.5
South Dakota,Campbell,0.17000000000002014,0.3400000000000244,5.4,7.8,2885.0
New York,Clinton,-0.19999999999997772,-0.15999999999997633,7.6,8.5,2888.5
Georgia,Lincoln,-0.2400000000000098,-0.24000000000001076,8.0,10.4,2890.0
New York,Herkimer,-0.21999999999997452,-0.14999999999997082,7.8,9.6,2890.0
Alabama,Cherokee,-0.3200000000000045,-0.2700000000000133,8.8,11.3,2892.0
Mississippi,Sunflower,-0.3499999999999554,-0.2499999999999547,9.1,9.6,2893.0
Arkansas,Crittenden,-0.2600000000000293,-0.20000000000003104,8.2,9.1,2894.0
Louisiana,West Carroll,-0.3799999999999273,-0.28999999999991277,9.5,11.4,2895.0
Massachusetts,Worcester,0.08000000000001838,0.15000000000002314,5.7,6.5,2895.0
Kentucky,Graves,-0.3699999999999828,-0.30999999999998495,9.4,11.2,2895.5
Pennsylvania,Tioga,-0.15999999999999825,-0.09999999999999995,7.3,9.1,2898.0
Oklahoma,Delaware,-0.3200000000000121,-0.2800000000000103,8.8,11.4,2899.0
Tennessee,Clay,-0.44000000000001027,-0.4400000000000167,11.0,14.2,2899.0
Mississippi,Jones,-0.2499999999999397,-0.2199999999999381,8.0,9.2,2899.0
Indiana,Pulaski,-0.29999999999997123,-0.29999999999996163,8.5,10.4,2899.0
Virginia,Staunton,-0.08999999999999349,-0.04999999999999286,6.7,8.0,2899.0
Louisiana,Caddo,-0.2499999999999405,-0.16999999999993745,8.0,9.2,2900.0
Texas,Zapata,-0.17999999999992716,-0.1599999999999228,7.4,7.6,2900.5
West Virginia,Clay,-0.45999999999993846,-0.3799999999999277,12.0,15.1,2900.5
West Virginia,Lewis,-0.4199999999999524,-0.42999999999994387,10.2,12.4,2901.0
Kentucky,Letcher,-0.459999999999992,-0.4099999999999915,12.7,15.5,2902.0
Tennessee,Van Buren,-0.43999999999999556,-0.38999999999998686,10.8,13.8,2904.0
New Mexico,Lincoln,0.030000000000063146,0.19000000000010775,5.9,8.6,2904.0
Arkansas,Polk,-0.3200000000000272,-0.33000000000003465,8.8,11.2,2906.0
Washington,Franklin,2.987608376567347e-14,0.04000000000005461,6.1,5.8,2906.0
Georgia,Clinch,-0.4400000000000541,-0.3900000000000487,11.0,12.5,2906.0
Nebraska,Chase,0.03000000000004133,0.09000000000006231,5.9,7.5,2907.0
Arkansas,Hempstead,-0.2799999999999876,-0.2399999999999709,8.3,10.0,2908.0
Tennessee,Washington,-0.2300000000000113,-0.18000000000000319,7.9,9.0,2908.5
Missouri,Camden,-0.19999999999999254,-0.14999999999999372,7.6,10.6,2909.0
Iowa,Guthrie,2.2592208611469237e-14,0.08000000000002618,6.1,7.9,2910.0
Montana,Silver Bow,-0.06000000000000677,-0.020000000000012248,6.5,7.5,2911.5
Georgia,Long,-0.20999999999999933,-0.1299999999999955,7.7,7.6,2912.5
Iowa,Hamilton,0.05000000000001518,0.13000000000001796,5.8,7.3,2914.5
Virginia,Waynesboro,-0.18999999999999478,-0.14999999999999272,7.5,8.6,2915.0
Pennsylvania,Juniata,-0.20000000000000037,-0.17999999999999544,7.6,9.3,2917.5
Alabama,Mobile,-0.20000000000000037,-0.15999999999999823,7.6,8.6,2917.5
North Dakota,Bowman,0.070000000000005,0.19000000000000924,5.7,7.4,2919.0
Missouri,Henry,-0.30000000000000776,-0.2500000000000077,8.5,10.7,2920.0
Arizona,Apache,-0.4299999999999887,-0.33999999999998665,10.4,11.7,2920.5
Minnesota,Morrison,0.04999999999999961,0.15,5.8,7.3,2926.5
Alaska,Matanuska-Susitna,-0.06999999999995878,-0.02999999999995071,6.5,7.0,2927.5
Mississippi,Noxubee,-0.32999999999998814,-0.2599999999999763,8.8,10.2,2929.0
West Virginia,Taylor,-0.3899999999999479,-0.36999999999994465,9.5,11.5,2930.0
Iowa,Winnebago,0.030000000000010543,0.05000000000001515,5.9,7.2,2930.0
South Dakota,Bennett,-0.3000000000000311,-0.1900000000000332,8.5,9.2,2930.0
Texas,Chambers,-0.06999999999995907,-0.06999999999993638,6.5,6.6,2931.5
Florida,Manatee,-0.1500000000000429,-5.046995843613196e-14,7.2,9.9,2932.5
Kansas,Edwards,-0.09999999999995535,-0.05999999999993009,6.7,8.7,2933.0
Oklahoma,Garvin,-0.2699999999999977,-0.25999999999998397,8.2,9.5,2934.0
South Dakota,Hamlin,0.14000000000000934,0.13000000000001793,5.4,6.1,2934.0
Virginia,Wise,-0.3600000000000229,-0.33000000000002694,9.2,10.6,2934.5
Tennessee,Claiborne,-0.40000000000001606,-0.3800000000000102,9.8,11.6,2934.5
Kentucky,Pendleton,-0.3899999999999572,-0.3399999999999484,9.5,11.2,2935.0
Washington,Spokane,0.030000000000003125,0.06000000000001358,5.9,6.5,2936.0
North Dakota,Kidder,-0.04999999999999285,0.010000000000013911,6.4,8.6,2937.0
Kentucky,McCreary,-0.4899999999999474,-0.4599999999999381,13.6,15.0,2937.5
Wisconsin,Green Lake,-0.019999999999988777,0.02000000000001996,6.2,8.0,2938.0
Minnesota,Otter Tail,0.13999999999999357,0.20999999999999075,5.4,7.1,2939.0
West Virginia,Wirt,-0.4599999999999522,-0.4199999999999428,10.9,13.8,2940.5
Minnesota,Stearns,0.13999999999998647,0.1999999999999852,5.4,5.8,2942.0
Virginia,Augusta,-0.11999999999999687,-0.08000000000000307,6.9,8.5,2943.0
Indiana,Putnam,-0.2299999999999733,-0.21999999999997452,7.8,8.5,2943.0
Minnesota,Clearwater,-0.050000000000007386,-0.030000000000010126,6.4,7.9,2943.5
Louisiana,Iberia,-0.3099999999999534,-0.23999999999994853,8.5,9.7,2946.0
Illinois,Knox,-0.21999999999996708,-0.1599999999999603,7.7,9.3,2946.5
Kentucky,Ohio,-0.40999999999997616,-0.3799999999999739,9.8,11.5,2947.5
Tennessee,Gibson,-0.330000000000004,-0.31999999999999723,8.8,10.3,2949.0
Texas,Wilson,0.020000000000049957,0.07000000000006498,5.9,6.9,2949.0
Colorado,Chaffee,0.08000000000002531,0.17000000000003496,5.6,7.3,2949.5
Colorado,Adams,0.10000000000004554,0.11000000000005201,5.5,5.4,2950.0
Mississippi,Quitman,-0.43999999999995715,-0.3799999999999431,10.3,12.2,2950.5
Colorado,Montrose,-0.009999999999960131,0.14000000000006163,6.1,8.1,2951.0
Tennessee,Obion,-0.4000000000000005,-0.38000000000000334,9.7,11.7,2951.5
South Dakota,Jerauld,0.1000000000000303,0.16000000000004386,5.5,7.3,2952.0
Alabama,Coffee,-0.16999999999999027,-0.14999999999998515,7.3,8.3,2952.0
Montana,Glacier,-0.35000000000000864,-0.3400000000000089,9.0,9.5,2952.5
Indiana,Gibson,-0.21999999999997435,-0.2099999999999683,7.7,9.0,2953.5
Mississippi,Marion,-0.38999999999991786,-0.37999999999991174,9.4,11.0,2953.5
Alaska,Denali,-0.00999999999996818,-0.07999999999995805,6.1,6.4,2954.0
Minnesota,Redwood,0.0599999999999912,0.09999999999999203,5.7,7.1,2955.0
Florida,Suwannee,-0.350000000000058,-0.3000000000000648,9.0,11.1,2955.5
Illinois,Jackson,-0.19999999999997772,-0.11999999999998219,7.5,7.5,2957.5
Idaho,Payette,-0.08999999999997135,-0.019999999999951223,6.6,7.9,2958.5
Louisiana,Vernon,-0.249999999999947,-0.13999999999994095,7.9,7.6,2961.5
Virginia,Portsmouth,-0.15000000000000002,-0.11999999999999778,7.1,7.6,2963.0
Florida,Union,-0.40000000000006425,-0.35000000000006976,9.7,10.7,2964.0
Oklahoma,Ellis,-0.2300000000000033,-0.18000000000001118,7.8,9.9,2966.5
New York,Delaware,-0.19999999999998536,-0.14999999999997796,7.5,9.7,2967.0
Arkansas,Clay,-0.37000000000000605,-0.36000000000000637,9.2,11.3,2967.5
Kentucky,Edmonson,-0.45000000000000057,-0.45999999999999786,10.5,12.6,2967.5
Tennessee,Putnam,-0.3199999999999906,-0.26999999999999025,8.6,9.2,2968.0
Washington,Stevens,-0.10000000000000034,-0.009999999999997964,6.7,8.9,2968.0
Wisconsin,Richland,-0.03999999999998706,0.010000000000014534,6.3,8.1,2968.5
Wisconsin,Ashland,-0.07000000000001237,-0.020000000000019898,6.5,7.9,2968.5
South Dakota,Aurora,0.12000000000001991,0.24000000000003266,5.4,6.8,2969.0
Wyoming,Big Horn,-0.10000000000000055,-0.03999999999999334,6.7,8.4,2970.0
Wyoming,Natrona,-0.03999999999999434,-0.029999999999988026,6.3,7.0,2970.5
Illinois,Iroquois,-0.18999999999997136,-0.1599999999999603,7.4,9.3,2970.5
North Carolina,Columbus,-0.3299999999999881,-0.2899999999999795,8.7,10.5,2971.5
Ohio,Gallia,-0.37000000000001365,-0.33000000000001883,9.2,11.0,2971.5
Iowa,Dickinson,0.07000000000001982,0.15000000000002284,5.6,7.4,2971.5
West Virginia,Marshall,-0.3699999999999437,-0.32999999999993623,9.1,11.5,2972.0
Idaho,Lemhi,-0.08999999999998694,-0.06999999999998148,6.6,9.3,2973.5
Texas,Bailey,-0.07999999999990483,-0.009999999999862076,6.5,7.3,2973.5
Nebraska,Greeley,3.0184659193906293e-14,0.06000000000004413,6.0,7.9,2973.5
Mississippi,Lamar,-0.08999999999998695,-0.04999999999998563,6.6,7.1,2974.5
Arkansas,Lincoln,-0.3000000000000164,-0.2900000000000096,8.4,8.8,2975.5
Montana,Treasure,-0.04000000000001669,-7.094725403971143e-15,6.3,8.8,2976.5
Ohio,Franklin,-0.10000000000001484,-0.05000000000000764,6.7,6.7,2976.5
Georgia,Fannin,-0.18999999999999367,-0.1699999999999901,7.4,10.4,2979.5
Minnesota,Pine,-0.010000000000005884,0.059999999999991116,6.1,7.7,2981.0
Wisconsin,Barron,-0.029999999999980407,0.010000000000021015,6.2,7.9,2982.0
New York,Yates,-0.19999999999999313,-0.1599999999999832,7.5,9.2,2982.0
Virginia,Campbell,-0.16000000000001344,-0.13000000000001022,7.2,8.7,2982.5
Georgia,Cook,-0.31000000000002265,-0.27000000000002056,8.5,9.7,2983.0
Oklahoma,Nowata,-0.2900000000000242,-0.2400000000000242,8.3,10.1,2983.0
Texas,Bandera,-0.059999999999991005,0.060000000000021605,6.4,9.1,2984.0
Indiana,Marshall,-0.2599999999999837,-0.2299999999999732,8.0,9.5,2984.0
Ohio,Butler,-0.15000000000002306,-0.14000000000001692,7.1,7.7,2987.0
California,Mariposa,-0.029999999999987623,0.05000000000001501,6.2,8.5,2988.0
Montana,Pondera,-0.09000000000000184,-0.040000000000001736,6.6,8.1,2988.5
New York,Fulton,-0.2999999999999546,-0.25999999999994583,8.3,10.1,2990.0
Iowa,Scott,0.030000000000025742,0.08000000000003345,5.8,6.6,2991.5
Pennsylvania,Bedford,-0.19000000000000214,-0.20000000000000845,7.4,9.4,2993.5
Minnesota,Blue Earth,0.09000000000000184,0.10000000000000014,5.5,5.2,2993.5
Minnesota,Marshall,0.09000000000000184,0.15000000000000024,5.5,7.0,2993.5
California,Tulare,-0.10999999999995369,-0.0599999999999301,6.7,6.7,2995.0
Mississippi,Calhoun,-0.35999999999992965,-0.3199999999999137,8.9,10.8,2995.5
Indiana,Martin,-0.29999999999996224,-0.3299999999999581,8.3,10.1,2995.5
Oklahoma,Blaine,-0.2599999999999989,-0.25999999999998297,8.0,9.8,2996.0
Georgia,Appling,-0.37999999999999545,-0.2899999999999873,9.2,10.9,2996.5
Texas,Guadalupe,0.040000000000039546,0.08000000000005622,5.7,6.1,2998.0
Tennessee,Campbell,-0.4600000000000151,-0.46000000000001495,10.5,12.7,2999.0
Washington,Walla Walla,0.030000000000017978,0.09000000000003183,5.8,6.5,3000.5
Indiana,Wayne,-0.3199999999999823,-0.299999999999978,8.5,10.0,3001.0
Mississippi,Perry,-0.35999999999996046,-0.3199999999999519,8.9,10.6,3001.5
Mississippi,Oktibbeha,-0.16999999999996657,-0.16999999999996665,7.2,6.0,3001.5
South Carolina,Cherokee,-0.25000000000002287,-0.2100000000000212,7.9,9.1,3001.5
Pennsylvania,Erie,-0.13000000000000309,-0.06999999999999662,6.9,8.0,3004.5
Tennessee,White,-0.4200000000000056,-0.40999999999999936,9.8,11.9,3005.5
West Virginia,Morgan,-0.34999999999996984,-0.31999999999996,8.8,11.4,3006.0
Minnesota,Jackson,0.10999999999999868,0.1699999999999975,5.4,6.9,3006.0
Kentucky,Lawrence,-0.5099999999999854,-0.4599999999999911,11.9,14.1,3006.5
Georgia,Wayne,-0.31999999999998996,-0.29999999999998506,8.5,9.5,3007.0
Minnesota,Isanti,0.10999999999999145,0.17999999999999516,5.4,6.3,3008.0
New Mexico,Hidalgo,-0.06999999999992917,-0.01999999999989836,6.4,8.2,3011.0
Virginia,Nottoway,-0.2899999999999868,-0.2899999999999866,8.2,9.5,3013.0
Kentucky,Wayne,-0.5099999999999844,-0.4799999999999805,11.4,14.0,3013.0
Florida,Lake,-0.20000000000006649,-0.10000000000008917,7.5,10.1,3013.0
Tennessee,Lauderdale,-0.45000000000001583,-0.44000000000001815,10.2,11.3,3013.0
New Mexico,Roosevelt,-0.09999999999996245,-0.06999999999995195,6.6,6.6,3013.5
Minnesota,Lincoln,0.05999999999999084,0.09999999999998518,5.6,7.3,3013.5
Colorado,San Juan,0.1300000000000103,0.17000000000000481,5.3,6.8,3014.5
North Carolina,Alleghany,-0.3699999999999749,-0.3199999999999583,9.0,12.3,3015.5
Montana,Sheridan,0.029999999999987852,0.13999999999997903,5.8,7.6,3015.5
Alabama,DeKalb,-0.40999999999999137,-0.37999999999996564,9.5,11.0,3017.0
Indiana,Wabash,-0.27999999999998104,-0.2699999999999832,8.1,9.7,3019.5
Missouri,Franklin,-0.18000000000000368,-0.17000000000000393,7.3,8.7,3021.0
Iowa,Linn,0.08000000000001058,0.150000000000015,5.5,6.2,3022.0
Kentucky,Grayson,-0.4999999999999855,-0.4799999999999808,10.9,12.8,3023.0
Texas,Hays,0.02000000000004228,0.0700000000000503,5.8,5.5,3023.5
Mississippi,Monroe,-0.25999999999996104,-0.24999999999996267,7.9,9.4,3023.5
South Carolina,Chesterfield,-0.3000000000000075,-0.2700000000000057,8.3,9.9,3024.0
West Virginia,McDowell,-0.5499999999999639,-0.4399999999999572,14.1,17.9,3024.0
Georgia,Wilkinson,-0.3100000000000063,-0.2999999999999987,8.4,10.4,3025.5
Kentucky,Fleming,-0.45000000000000057,-0.4300000000000107,10.1,11.9,3025.5
Minnesota,Yellow Medicine,0.03999999999999344,0.10999999999999145,5.7,7.1,3026.0
Illinois,De Witt,-0.1499999999999846,-0.09999999999997725,7.0,8.6,3026.0
New Hampshire,Coos,-0.20999999999996102,-0.14999999999995478,7.5,9.7,3027.0
Pennsylvania,Centre,-0.020000000000011817,0.019999999999989353,6.1,5.9,3028.0
Wyoming,Platte,-0.05000000000000811,0.019999999999996815,6.3,8.5,3028.5
Georgia,Evans,-0.36000000000000587,-0.3699999999999972,8.9,10.1,3029.5
Montana,Garfield,-0.020000000000027426,0.019999999999950984,6.1,7.8,3035.0
Kentucky,Russell,-0.48999999999995664,-0.4599999999999466,10.5,12.9,3037.0
Colorado,Cheyenne,3.035838062100102e-14,0.10000000000004534,5.9,7.6,3038.0
Mississippi,Chickasaw,-0.35999999999995297,-0.289999999999948,8.8,10.2,3038.0
Mississippi,Claiborne,-0.41999999999992144,-0.409999999999916,9.5,9.7,3039.0
Massachusetts,Franklin,-0.009999999999983607,0.06000000000002082,6.0,7.6,3039.5
Wyoming,Converse,-0.06999999999998903,-0.019999999999981737,6.4,7.6,3040.0
Indiana,Clinton,-0.25999999999998297,-0.21999999999996053,7.9,9.2,3040.5
South Carolina,Abbeville,-0.23000000000001158,-0.16000000000001394,7.7,9.6,3041.5
Kentucky,Robertson,-0.4699999999999672,-0.39999999999996305,10.2,13.0,3043.0
Mississippi,Scott,-0.38999999999994883,-0.29999999999992505,9.1,10.4,3045.0
Texas,Tom Green,-0.029999999999965197,0.060000000000051804,6.1,6.6,3045.0
Indiana,Montgomery,-0.2599999999999845,-0.20999999999997546,7.9,9.3,3045.5
Texas,Tarrant,-0.0299999999999652,0.020000000000042182,6.1,6.2,3046.0
Colorado,Park,0.1400000000000017,0.23000000000000326,5.2,6.9,3047.0
Kentucky,Daviess,-0.3199999999999747,-0.3199999999999675,8.4,9.6,3047.5
Louisiana,Iberville,-0.2999999999999553,-0.24999999999995623,8.2,9.1,3047.5
Nebraska,Thayer,2.2553872072380155e-14,0.05000000000002997,5.9,7.8,3048.0
South Dakota,Sully,0.1399999999999935,0.28999999999997883,5.2,7.1,3051.0
Indiana,Daviess,-0.3999999999999782,-0.349999999999971,9.2,10.4,3051.0
Alabama,Russell,-0.2599999999999916,-0.1899999999999955,7.9,8.7,3051.5
Kansas,Riley,-0.05999999999997619,-0.019999999999974576,6.3,4.8,3053.5
Illinois,Randolph,-0.23999999999996288,-0.20999999999995372,7.7,9.0,3053.5
Florida,Pinellas,-0.1500000000000036,-0.0499999999999955,7.0,9.2,3054.0
Louisiana,Ouachita,-0.29999999999996996,-0.28999999999996345,8.2,8.9,3055.0
Ohio,Madison,-0.2200000000000353,-0.14000000000003232,7.6,8.6,3057.0
Minnesota,Stevens,0.09000000000000924,0.14000000000001686,5.4,5.6,3057.0
South Dakota,Lake,0.11000000000000627,0.1800000000000107,5.3,6.8,3061.5
Florida,Palm Beach,-0.10000000000005875,-8.964318617641232e-14,6.6,8.5,3063.5
New York,Broome,-0.18999999999999448,-0.16999999999998053,7.3,8.3,3066.0
Wisconsin,Juneau,-0.08999999999999457,-0.06999999999999004,6.5,8.1,3067.0
Texas,Harris,-0.019999999999959266,0.040000000000054624,6.0,6.0,3067.5
Kansas,Pawnee,-0.10999999999994517,-0.04999999999993968,6.6,8.0,3067.5
Tennessee,Hardeman,-0.44000000000001754,-0.43000000000002003,9.8,11.1,3069.5
Idaho,Adams,-0.10999999999994632,-0.08999999999992597,6.6,9.5,3069.5
Minnesota,Cass,-1.4631564950078628e-14,0.08999999999997899,5.9,8.1,3071.0
New York,Chemung,-0.2299999999999731,-0.19999999999997084,7.6,9.1,3073.0
Wisconsin,Grant,-0.029999999999996002,0.01000000000000623,6.1,6.7,3074.0
Iowa,Polk,0.060000000000006055,0.11000000000001367,5.5,5.8,3075.0
Texas,Kerr,-0.07999999999996507,0.010000000000058256,6.4,8.7,3075.0
Ohio,Perry,-0.36000000000003696,-0.2900000000000396,8.8,10.4,3079.0
Kentucky,Leslie,-0.5900000000000091,-0.5300000000000178,12.8,15.3,3080.0
Alaska,Nome,-0.4399999999999269,-0.3499999999999321,9.6,9.2,3081.5
Oklahoma,Alfalfa,-0.13000000000001152,-0.1100000000000063,6.8,8.2,3081.5
Washington,Garfield,0.010000000000006143,0.1000000000000228,5.8,7.9,3082.5
Louisiana,Natchitoches,-0.37999999999994993,-0.32999999999994256,8.9,9.5,3082.5
Wisconsin,Adams,-0.10999999999996861,-0.029999999999950337,6.6,9.4,3082.5
New York,Cayuga,-0.22999999999998091,-0.1599999999999756,7.6,9.2,3083.0
Washington,Klickitat,-0.04999999999999251,0.060000000000013425,6.2,8.2,3084.0
Oklahoma,Sequoyah,-0.4400000000000025,-0.44000000000000183,9.7,11.3,3085.0
Ohio,Defiance,-0.1900000000000171,-0.13000000000001158,7.3,8.7,3085.0
Kentucky,Clay,-0.6200000000000138,-0.5200000000000051,13.7,15.2,3085.0
North Dakota,McIntosh,-0.06000000000000698,-0.010000000000013881,6.3,9.0,3085.5
Utah,Cache,0.08000000000001109,0.05000000000001511,5.4,4.6,3088.0
Arkansas,Cleveland,-0.30000000000002375,-0.3200000000000277,8.2,10.1,3089.0
Mississippi,Newton,-0.3299999999999571,-0.2999999999999631,8.4,9.4,3089.5
Louisiana,St. Martin,-0.3199999999999585,-0.2499999999999547,8.3,9.5,3093.0
New Mexico,McKinley,-0.4699999999999379,-0.4299999999999346,9.9,10.3,3094.5
Utah,Garfield,-0.009999999999975608,0.03000000000003375,5.9,7.5,3096.0
Illinois,Vermilion,-0.25999999999996937,-0.22999999999995693,7.8,9.4,3096.0
West Virginia,Monroe,-0.45999999999994656,-0.48999999999993316,9.8,12.8,3097.5
Montana,Dawson,0.009999999999990775,0.039999999999986616,5.8,6.9,3098.5
Montana,Cascade,-0.05000000000001501,-0.03000000000001048,6.2,7.1,3099.0
Illinois,Bureau,-0.1399999999999638,-0.1099999999999442,6.8,8.6,3099.5
West Virginia,Nicholas,-0.4599999999999597,-0.3999999999999559,9.8,12.5,3099.5
Illinois,Mercer,-0.14999999999996247,-0.1299999999999576,6.9,8.6,3100.5
