Date,Source,Site ID,POC,Daily Max 1-hour SO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Year
2021-11-12,AQS,540290009,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-13,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-14,AQS,540290009,1,3.0,ppb,4,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-15,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-16,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-17,AQS,540290009,1,11.0,ppb,16,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-18,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-19,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-20,AQS,540290009,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-21,AQS,540290009,1,16.0,ppb,23,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-22,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-23,AQS,540290009,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-24,AQS,540290009,1,8.0,ppb,11,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-25,AQS,540290009,1,7.0,ppb,10,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-26,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-27,AQS,540290009,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-28,AQS,540290009,1,2.0,ppb,3,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-29,AQS,540290009,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-11-30,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-01,AQS,540290009,1,14.0,ppb,20,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-02,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-03,AQS,540290009,1,3.0,ppb,4,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-04,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-05,AQS,540290009,1,4.0,ppb,6,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-06,AQS,540290009,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-07,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-08,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-09,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-10,AQS,540290009,1,7.0,ppb,10,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-11,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-12,AQS,540290009,1,3.0,ppb,4,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-13,AQS,540290009,1,8.0,ppb,11,Unknown,18,75.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-14,AQS,540290009,1,16.0,ppb,23,Unknown,21,88.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-15,AQS,540290009,1,8.0,ppb,11,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-16,AQS,540290009,1,21.0,ppb,30,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-17,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-18,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-19,AQS,540290009,1,3.0,ppb,4,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-20,AQS,540290009,1,7.0,ppb,10,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-21,AQS,540290009,1,9.0,ppb,13,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-22,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-23,AQS,540290009,1,8.0,ppb,11,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-24,AQS,540290009,1,8.0,ppb,11,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-25,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-26,AQS,540290009,1,3.0,ppb,4,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-27,AQS,540290009,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-28,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-29,AQS,540290009,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-30,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-12-31,AQS,540290009,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.4273718231455,-80.5923178147893,2021
2021-01-01,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-02,AQS,540290015,1,1.0,ppb,1,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-03,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-04,AQS,540290015,1,1.0,ppb,1,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-05,AQS,540290015,1,29.0,ppb,41,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,19,79.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-06,AQS,540290015,1,4.0,ppb,6,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-07,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,19,79.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-21,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-22,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-23,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-24,AQS,540290015,1,6.0,ppb,9,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-25,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-26,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-27,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-28,AQS,540290015,1,1.0,ppb,1,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-29,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-30,AQS,540290015,1,4.0,ppb,6,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-01-31,AQS,540290015,1,4.0,ppb,6,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-01,AQS,540290015,1,4.0,ppb,6,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-02,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-03,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-04,AQS,540290015,1,12.0,ppb,17,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-05,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-06,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-07,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-08,AQS,540290015,1,6.0,ppb,9,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-09,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-10,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-11,AQS,540290015,1,1.0,ppb,1,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-12,AQS,540290015,1,4.0,ppb,6,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-13,AQS,540290015,1,4.0,ppb,6,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-14,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-15,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-16,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-17,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-18,AQS,540290015,1,5.0,ppb,7,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-19,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-20,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-21,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-22,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-23,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-24,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-25,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-26,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-27,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-02-28,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-03-01,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-03-02,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-03-03,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-03-04,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-03-05,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-03-06,AQS,540290015,1,2.0,ppb,3,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
2021-03-07,AQS,540290015,1,3.0,ppb,4,STD AM SHELTER LOCATED ON WEST SIDE OF CMNTY PARK NEAR TYRONE RD,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,29,Hancock,40.6183526553686,-80.5406155061143,2021
