"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/03/2023","AQS","540939991","1","0.03","ppm","28","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/04/2023","AQS","540939991","1","0.035","ppm","32","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/05/2023","AQS","540939991","1","0.047","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/06/2023","AQS","540939991","1","0.052","ppm","48","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/07/2023","AQS","540939991","1","0.043","ppm","40","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/08/2023","AQS","540939991","1","0.049","ppm","45","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/09/2023","AQS","540939991","1","0.035","ppm","32","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/10/2023","AQS","540939991","1","0.051","ppm","47","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/11/2023","AQS","540939991","1","0.057","ppm","58","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/12/2023","AQS","540939991","1","0.057","ppm","58","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/13/2023","AQS","540939991","1","0.039","ppm","36","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/14/2023","AQS","540939991","1","0.048","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/15/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/16/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/17/2023","AQS","540939991","1","0.053","ppm","49","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/18/2023","AQS","540939991","1","0.049","ppm","45","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/19/2023","AQS","540939991","1","0.049","ppm","45","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/20/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/21/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/22/2023","AQS","540939991","1","0.045","ppm","42","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/23/2023","AQS","540939991","1","0.051","ppm","47","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/25/2023","AQS","540939991","1","0.051","ppm","47","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/26/2023","AQS","540939991","1","0.05","ppm","46","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/27/2023","AQS","540939991","1","0.053","ppm","49","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/28/2023","AQS","540939991","1","0.053","ppm","49","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/29/2023","AQS","540939991","1","0.039","ppm","36","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/30/2023","AQS","540939991","1","0.045","ppm","42","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"05/31/2023","AQS","540939991","1","0.054","ppm","50","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/01/2023","AQS","540939991","1","0.062","ppm","74","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/02/2023","AQS","540939991","1","0.061","ppm","71","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/03/2023","AQS","540939991","1","0.043","ppm","40","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/04/2023","AQS","540939991","1","0.039","ppm","36","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/05/2023","AQS","540939991","1","0.051","ppm","47","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/06/2023","AQS","540939991","1","0.056","ppm","54","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/07/2023","AQS","540939991","1","0.058","ppm","61","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/08/2023","AQS","540939991","1","0.052","ppm","48","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/09/2023","AQS","540939991","1","0.05","ppm","46","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/10/2023","AQS","540939991","1","0.058","ppm","61","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/11/2023","AQS","540939991","1","0.062","ppm","74","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/12/2023","AQS","540939991","1","0.039","ppm","36","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/13/2023","AQS","540939991","1","0.046","ppm","43","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/14/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/15/2023","AQS","540939991","1","0.051","ppm","47","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/16/2023","AQS","540939991","1","0.051","ppm","47","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/17/2023","AQS","540939991","1","0.046","ppm","43","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/18/2023","AQS","540939991","1","0.055","ppm","51","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/19/2023","AQS","540939991","1","0.054","ppm","50","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/20/2023","AQS","540939991","1","0.051","ppm","47","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/21/2023","AQS","540939991","1","0.041","ppm","38","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/22/2023","AQS","540939991","1","0.027","ppm","25","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/23/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/24/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/25/2023","AQS","540939991","1","0.049","ppm","45","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/26/2023","AQS","540939991","1","0.048","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/27/2023","AQS","540939991","1","0.035","ppm","32","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/28/2023","AQS","540939991","1","0.058","ppm","61","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/29/2023","AQS","540939991","1","0.062","ppm","74","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"06/30/2023","AQS","540939991","1","0.039","ppm","36","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/01/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/02/2023","AQS","540939991","1","0.044","ppm","41","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/03/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/04/2023","AQS","540939991","1","0.046","ppm","43","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/05/2023","AQS","540939991","1","0.05","ppm","46","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/06/2023","AQS","540939991","1","0.052","ppm","48","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/07/2023","AQS","540939991","1","0.046","ppm","43","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/08/2023","AQS","540939991","1","0.046","ppm","43","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/09/2023","AQS","540939991","1","0.038","ppm","35","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/10/2023","AQS","540939991","1","0.048","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/11/2023","AQS","540939991","1","0.054","ppm","50","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/12/2023","AQS","540939991","1","0.055","ppm","51","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/13/2023","AQS","540939991","1","0.038","ppm","35","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/14/2023","AQS","540939991","1","0.046","ppm","43","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/15/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/16/2023","AQS","540939991","1","0.043","ppm","40","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/17/2023","AQS","540939991","1","0.056","ppm","54","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/18/2023","AQS","540939991","1","0.057","ppm","58","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/19/2023","AQS","540939991","1","0.041","ppm","38","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/20/2023","AQS","540939991","1","0.043","ppm","40","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/21/2023","AQS","540939991","1","0.047","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/22/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/23/2023","AQS","540939991","1","0.047","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/24/2023","AQS","540939991","1","0.049","ppm","45","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/25/2023","AQS","540939991","1","0.052","ppm","48","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/26/2023","AQS","540939991","1","0.053","ppm","49","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/27/2023","AQS","540939991","1","0.043","ppm","40","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/28/2023","AQS","540939991","1","0.048","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/29/2023","AQS","540939991","1","0.046","ppm","43","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/30/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"07/31/2023","AQS","540939991","1","0.044","ppm","41","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/01/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/02/2023","AQS","540939991","1","0.038","ppm","35","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/03/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/04/2023","AQS","540939991","1","0.056","ppm","54","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/05/2023","AQS","540939991","1","0.051","ppm","47","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/06/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/07/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/08/2023","AQS","540939991","1","0.038","ppm","35","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/09/2023","AQS","540939991","1","0.045","ppm","42","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/10/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/11/2023","AQS","540939991","1","0.047","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/12/2023","AQS","540939991","1","0.041","ppm","38","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/13/2023","AQS","540939991","1","0.038","ppm","35","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/14/2023","AQS","540939991","1","0.028","ppm","26","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/15/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/16/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/17/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/18/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/19/2023","AQS","540939991","1","0.045","ppm","42","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/20/2023","AQS","540939991","1","0.039","ppm","36","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/21/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/22/2023","AQS","540939991","1","0.044","ppm","41","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/23/2023","AQS","540939991","1","0.041","ppm","38","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/24/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/25/2023","AQS","540939991","1","0.04","ppm","37","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/26/2023","AQS","540939991","1","0.039","ppm","36","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/27/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/28/2023","AQS","540939991","1","0.03","ppm","28","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/29/2023","AQS","540939991","1","0.025","ppm","23","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/30/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"08/31/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/01/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/02/2023","AQS","540939991","1","0.049","ppm","45","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/03/2023","AQS","540939991","1","0.043","ppm","40","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/04/2023","AQS","540939991","1","0.045","ppm","42","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/05/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/06/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/07/2023","AQS","540939991","1","0.035","ppm","32","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/08/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/09/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/10/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/11/2023","AQS","540939991","1","0.039","ppm","36","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/12/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/13/2023","AQS","540939991","1","0.025","ppm","23","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/14/2023","AQS","540939991","1","0.038","ppm","35","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/15/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/16/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/17/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/18/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/19/2023","AQS","540939991","1","0.037","ppm","34","Parsons","14","82.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/20/2023","AQS","540939991","1","0.038","ppm","35","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/21/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/22/2023","AQS","540939991","1","0.047","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/23/2023","AQS","540939991","1","0.027","ppm","25","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/24/2023","AQS","540939991","1","0.017","ppm","16","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/25/2023","AQS","540939991","1","0.02","ppm","19","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/28/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/29/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"09/30/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/01/2023","AQS","540939991","1","0.028","ppm","26","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/02/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/03/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/04/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/05/2023","AQS","540939991","1","0.04","ppm","37","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/06/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/07/2023","AQS","540939991","1","0.028","ppm","26","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/08/2023","AQS","540939991","1","0.03","ppm","28","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/09/2023","AQS","540939991","1","0.022","ppm","20","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/10/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/11/2023","AQS","540939991","1","0.039","ppm","36","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/12/2023","AQS","540939991","1","0.041","ppm","38","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/13/2023","AQS","540939991","1","0.041","ppm","38","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/14/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/15/2023","AQS","540939991","1","0.028","ppm","26","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/16/2023","AQS","540939991","1","0.02","ppm","19","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/17/2023","AQS","540939991","1","0.023","ppm","21","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/18/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/19/2023","AQS","540939991","1","0.038","ppm","35","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/20/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/21/2023","AQS","540939991","1","0.03","ppm","28","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/22/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/23/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/24/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/25/2023","AQS","540939991","1","0.035","ppm","32","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/26/2023","AQS","540939991","1","0.038","ppm","35","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/27/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
