Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Year
2024-06-08,AQS,540110007,1,5.5,ug/m3 LC,31,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-06-11,AQS,540110007,1,7.3,ug/m3 LC,41,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-06-14,AQS,540110007,1,8.3,ug/m3 LC,46,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-06-17,AQS,540110007,1,16.9,ug/m3 LC,66,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-06-20,AQS,540110007,1,11.4,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-06-23,AQS,540110007,1,12.7,ug/m3 LC,58,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-06-26,AQS,540110007,1,7.2,ug/m3 LC,40,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-06-29,AQS,540110007,1,9.5,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-02,AQS,540110007,1,6.5,ug/m3 LC,36,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-05,AQS,540110007,1,8.4,ug/m3 LC,47,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-08,AQS,540110007,1,14.3,ug/m3 LC,61,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-11,AQS,540110007,1,7.1,ug/m3 LC,39,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-14,AQS,540110007,1,11.2,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-17,AQS,540110007,1,8.0,ug/m3 LC,44,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-20,AQS,540110007,1,9.0,ug/m3 LC,50,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-23,AQS,540110007,1,8.1,ug/m3 LC,45,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-26,AQS,540110007,1,12.8,ug/m3 LC,58,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-29,AQS,540110007,1,4.5,ug/m3 LC,25,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-01,AQS,540110007,1,6.2,ug/m3 LC,34,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-04,AQS,540110007,1,10.0,ug/m3 LC,53,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-07,AQS,540110007,1,14.6,ug/m3 LC,61,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-10,AQS,540110007,1,5.2,ug/m3 LC,29,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-13,AQS,540110007,1,7.7,ug/m3 LC,43,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-16,AQS,540110007,1,8.5,ug/m3 LC,47,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-19,AQS,540110007,1,6.9,ug/m3 LC,38,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-22,AQS,540110007,1,7.0,ug/m3 LC,39,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-25,AQS,540110007,1,13.0,ug/m3 LC,58,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-28,AQS,540110007,1,11.9,ug/m3 LC,56,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-31,AQS,540110007,1,7.5,ug/m3 LC,42,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-03,AQS,540110007,1,4.2,ug/m3 LC,23,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-06,AQS,540110007,1,5.2,ug/m3 LC,29,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-09,AQS,540110007,1,3.8,ug/m3 LC,21,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-12,AQS,540110007,1,8.2,ug/m3 LC,46,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-15,AQS,540110007,1,8.0,ug/m3 LC,44,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-18,AQS,540110007,1,3.7,ug/m3 LC,21,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-21,AQS,540110007,1,7.5,ug/m3 LC,42,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-24,AQS,540110007,1,4.9,ug/m3 LC,27,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-27,AQS,540110007,1,2.2,ug/m3 LC,12,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-30,AQS,540110007,1,2.3,ug/m3 LC,13,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-07,AQS,540110007,2,4.3,ug/m3 LC,24,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-19,AQS,540110007,2,7.4,ug/m3 LC,41,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-31,AQS,540110007,2,5.7,ug/m3 LC,32,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-02-12,AQS,540110007,2,9.9,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-02-24,AQS,540110007,2,5.1,ug/m3 LC,28,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-03-07,AQS,540110007,2,3.0,ug/m3 LC,17,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-03-19,AQS,540110007,2,3.0,ug/m3 LC,17,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-03-31,AQS,540110007,2,7.4,ug/m3 LC,41,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-04-12,AQS,540110007,2,2.7,ug/m3 LC,15,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-04-24,AQS,540110007,2,6.0,ug/m3 LC,33,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-05-06,AQS,540110007,2,5.1,ug/m3 LC,28,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-05-18,AQS,540110007,2,5.3,ug/m3 LC,29,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-05-30,AQS,540110007,2,5.6,ug/m3 LC,31,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-06-11,AQS,540110007,2,7.8,ug/m3 LC,43,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-06-23,AQS,540110007,2,13.0,ug/m3 LC,58,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-05,AQS,540110007,2,8.8,ug/m3 LC,49,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-17,AQS,540110007,2,8.0,ug/m3 LC,44,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-07-29,AQS,540110007,2,4.5,ug/m3 LC,25,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-10,AQS,540110007,2,5.6,ug/m3 LC,31,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-08-22,AQS,540110007,2,7.4,ug/m3 LC,41,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-03,AQS,540110007,2,4.6,ug/m3 LC,26,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-09-27,AQS,540110007,2,2.5,ug/m3 LC,14,Unknown,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-01,AQS,540110007,3,5.7,ug/m3 LC,32,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-02,AQS,540110007,3,5.9,ug/m3 LC,33,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-03,AQS,540110007,3,7.6,ug/m3 LC,42,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-04,AQS,540110007,3,5.5,ug/m3 LC,31,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-05,AQS,540110007,3,8.9,ug/m3 LC,49,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-06,AQS,540110007,3,9.1,ug/m3 LC,51,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-07,AQS,540110007,3,4.8,ug/m3 LC,27,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-08,AQS,540110007,3,7.8,ug/m3 LC,43,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-09,AQS,540110007,3,2.9,ug/m3 LC,16,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-10,AQS,540110007,3,2.8,ug/m3 LC,16,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-11,AQS,540110007,3,4.6,ug/m3 LC,26,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-12,AQS,540110007,3,5.5,ug/m3 LC,31,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-13,AQS,540110007,3,4.6,ug/m3 LC,26,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-14,AQS,540110007,3,4.3,ug/m3 LC,24,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-15,AQS,540110007,3,6.2,ug/m3 LC,34,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-16,AQS,540110007,3,6.5,ug/m3 LC,36,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-17,AQS,540110007,3,4.4,ug/m3 LC,24,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-18,AQS,540110007,3,4.5,ug/m3 LC,25,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-19,AQS,540110007,3,8.7,ug/m3 LC,48,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-20,AQS,540110007,3,7.7,ug/m3 LC,43,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-21,AQS,540110007,3,9.7,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-22,AQS,540110007,3,10.9,ug/m3 LC,54,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-23,AQS,540110007,3,9.7,ug/m3 LC,52,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-24,AQS,540110007,3,11.5,ug/m3 LC,55,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-25,AQS,540110007,3,4.9,ug/m3 LC,27,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-26,AQS,540110007,3,2.6,ug/m3 LC,14,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-27,AQS,540110007,3,4.7,ug/m3 LC,26,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-28,AQS,540110007,3,1.7,ug/m3 LC,9,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
2024-01-29,AQS,540110007,3,3.7,ug/m3 LC,21,Unknown,1,100.0,88101,PM2.5 - Local Conditions,638.0,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26580.0,"Huntington-Ashland, WV-KY-OH",54,West Virginia,11,Cabell,38.4102420009187,-82.432436,2024
