NIC_PT,NUI_PT,NAME,IPRCAT,AGECAT,SEXCAT,YEAR,state,county
5197,376,"Lewis County, WV",0,2,0,2016,54,041
1581,201,"Lewis County, WV",1,2,0,2016,54,041
2094,255,"Lewis County, WV",2,2,0,2016,54,041
2569,230,"Lewis County, WV",0,2,1,2016,54,041
986,131,"Lewis County, WV",3,2,0,2016,54,041
3304,329,"Lewis County, WV",4,2,0,2016,54,041
2318,198,"Lewis County, WV",5,2,0,2016,54,041
743,118,"Lewis County, WV",1,2,1,2016,54,041
1004,153,"Lewis County, WV",2,2,1,2016,54,041
477,79,"Lewis County, WV",3,2,1,2016,54,041
1628,200,"Lewis County, WV",4,2,1,2016,54,041
1151,121,"Lewis County, WV",5,2,1,2016,54,041
2628,146,"Lewis County, WV",0,2,2,2016,54,041
838,83,"Lewis County, WV",1,2,2,2016,54,041
1090,102,"Lewis County, WV",2,2,2,2016,54,041
509,52,"Lewis County, WV",3,2,2,2016,54,041
1676,129,"Lewis County, WV",4,2,2,2016,54,041
1167,77,"Lewis County, WV",5,2,2,2016,54,041
3305,195,"Lewis County, WV",0,3,0,2016,54,041
972,100,"Lewis County, WV",1,3,0,2016,54,041
1301,129,"Lewis County, WV",2,3,0,2016,54,041
602,65,"Lewis County, WV",3,3,0,2016,54,041
2064,169,"Lewis County, WV",4,3,0,2016,54,041
1462,104,"Lewis County, WV",5,3,0,2016,54,041
1621,117,"Lewis County, WV",0,3,1,2016,54,041
450,58,"Lewis County, WV",1,3,1,2016,54,041
610,76,"Lewis County, WV",2,3,1,2016,54,041
289,39,"Lewis County, WV",3,3,1,2016,54,041
1001,101,"Lewis County, WV",4,3,1,2016,54,041
712,62,"Lewis County, WV",5,3,1,2016,54,041
1684,78,"Lewis County, WV",0,3,2,2016,54,041
522,42,"Lewis County, WV",1,3,2,2016,54,041
691,53,"Lewis County, WV",2,3,2,2016,54,041
313,26,"Lewis County, WV",3,3,2,2016,54,041
1063,68,"Lewis County, WV",4,3,2,2016,54,041
750,42,"Lewis County, WV",5,3,2,2016,54,041
3336,96,"Lewis County, WV",0,4,0,2016,54,041
1607,57,"Lewis County, WV",1,4,0,2016,54,041
1964,71,"Lewis County, WV",2,4,0,2016,54,041
1146,37,"Lewis County, WV",3,4,0,2016,54,041
2682,88,"Lewis County, WV",4,4,0,2016,54,041
1536,51,"Lewis County, WV",5,4,0,2016,54,041
1941,295,"Lewis County, WV",3,5,0,2016,54,041
8367,738,"Lewis County, WV",0,5,0,2016,54,041
2926,428,"Lewis County, WV",1,5,0,2016,54,041
3732,519,"Lewis County, WV",2,5,0,2016,54,041
5659,653,"Lewis County, WV",4,5,0,2016,54,041
3718,358,"Lewis County, WV",5,5,0,2016,54,041
4123,453,"Lewis County, WV",0,5,1,2016,54,041
1300,247,"Lewis County, WV",1,5,1,2016,54,041
1696,306,"Lewis County, WV",2,5,1,2016,54,041
846,168,"Lewis County, WV",3,5,1,2016,54,041
2705,395,"Lewis County, WV",4,5,1,2016,54,041
1859,227,"Lewis County, WV",5,5,1,2016,54,041
4244,285,"Lewis County, WV",0,5,2,2016,54,041
1626,181,"Lewis County, WV",1,5,2,2016,54,041
2036,213,"Lewis County, WV",2,5,2,2016,54,041
1095,127,"Lewis County, WV",3,5,2,2016,54,041
2954,258,"Lewis County, WV",4,5,2,2016,54,041
1859,131,"Lewis County, WV",5,5,2,2016,54,041
15875,1304,"Lincoln County, WV",0,0,0,2016,54,043
7526,829,"Lincoln County, WV",1,0,0,2016,54,043
8990,966,"Lincoln County, WV",2,0,0,2016,54,043
5498,617,"Lincoln County, WV",3,0,0,2016,54,043
12071,1175,"Lincoln County, WV",4,0,0,2016,54,043
6573,558,"Lincoln County, WV",5,0,0,2016,54,043
7862,778,"Lincoln County, WV",0,0,1,2016,54,043
3559,470,"Lincoln County, WV",1,0,1,2016,54,043
4307,560,"Lincoln County, WV",2,0,1,2016,54,043
2595,346,"Lincoln County, WV",3,0,1,2016,54,043
5879,692,"Lincoln County, WV",4,0,1,2016,54,043
3284,346,"Lincoln County, WV",5,0,1,2016,54,043
8013,526,"Lincoln County, WV",0,0,2,2016,54,043
3967,359,"Lincoln County, WV",1,0,2,2016,54,043
4683,406,"Lincoln County, WV",2,0,2,2016,54,043
2903,271,"Lincoln County, WV",3,0,2,2016,54,043
6192,483,"Lincoln County, WV",4,0,2,2016,54,043
3289,212,"Lincoln County, WV",5,0,2,2016,54,043
11375,1184,"Lincoln County, WV",0,1,0,2016,54,043
4887,756,"Lincoln County, WV",1,1,0,2016,54,043
4706,499,"Lincoln County, WV",5,1,0,2016,54,043
5931,878,"Lincoln County, WV",2,1,0,2016,54,043
3478,565,"Lincoln County, WV",3,1,0,2016,54,043
8184,1064,"Lincoln County, WV",4,1,0,2016,54,043
5538,717,"Lincoln County, WV",0,1,1,2016,54,043
2202,432,"Lincoln County, WV",1,1,1,2016,54,043
2738,515,"Lincoln County, WV",2,1,1,2016,54,043
1546,318,"Lincoln County, WV",3,1,1,2016,54,043
3860,635,"Lincoln County, WV",4,1,1,2016,54,043
2314,317,"Lincoln County, WV",5,1,1,2016,54,043
5837,467,"Lincoln County, WV",0,1,2,2016,54,043
2685,324,"Lincoln County, WV",1,1,2,2016,54,043
3193,363,"Lincoln County, WV",2,1,2,2016,54,043
1932,247,"Lincoln County, WV",3,1,2,2016,54,043
4324,429,"Lincoln County, WV",4,1,2,2016,54,043
2392,182,"Lincoln County, WV",5,1,2,2016,54,043
6886,617,"Lincoln County, WV",0,2,0,2016,54,043
2688,379,"Lincoln County, WV",1,2,0,2016,54,043
3317,449,"Lincoln County, WV",2,2,0,2016,54,043
1892,283,"Lincoln County, WV",3,2,0,2016,54,043
4679,549,"Lincoln County, WV",4,2,0,2016,54,043
2787,266,"Lincoln County, WV",5,2,0,2016,54,043
3352,372,"Lincoln County, WV",0,2,1,2016,54,043
1259,222,"Lincoln County, WV",1,2,1,2016,54,043
1576,268,"Lincoln County, WV",2,2,1,2016,54,043
916,169,"Lincoln County, WV",3,2,1,2016,54,043
2210,327,"Lincoln County, WV",4,2,1,2016,54,043
1294,158,"Lincoln County, WV",5,2,1,2016,54,043
3534,245,"Lincoln County, WV",0,2,2,2016,54,043
1429,157,"Lincoln County, WV",1,2,2,2016,54,043
1741,181,"Lincoln County, WV",2,2,2,2016,54,043
976,114,"Lincoln County, WV",3,2,2,2016,54,043
2469,222,"Lincoln County, WV",4,2,2,2016,54,043
1493,108,"Lincoln County, WV",5,2,2,2016,54,043
4335,328,"Lincoln County, WV",0,3,0,2016,54,043
1707,206,"Lincoln County, WV",1,3,0,2016,54,043
2082,240,"Lincoln County, WV",2,3,0,2016,54,043
2082,196,"Lincoln County, WV",0,3,1,2016,54,043
1226,159,"Lincoln County, WV",3,3,0,2016,54,043
2876,290,"Lincoln County, WV",4,3,0,2016,54,043
1650,131,"Lincoln County, WV",5,3,0,2016,54,043
811,123,"Lincoln County, WV",1,3,1,2016,54,043
979,143,"Lincoln County, WV",2,3,1,2016,54,043
612,98,"Lincoln County, WV",3,3,1,2016,54,043
1345,172,"Lincoln County, WV",4,3,1,2016,54,043
733,74,"Lincoln County, WV",5,3,1,2016,54,043
2253,132,"Lincoln County, WV",0,3,2,2016,54,043
896,83,"Lincoln County, WV",1,3,2,2016,54,043
1103,97,"Lincoln County, WV",2,3,2,2016,54,043
614,61,"Lincoln County, WV",3,3,2,2016,54,043
1531,118,"Lincoln County, WV",4,3,2,2016,54,043
917,57,"Lincoln County, WV",5,3,2,2016,54,043
4719,130,"Lincoln County, WV",0,4,0,2016,54,043
2746,80,"Lincoln County, WV",1,4,0,2016,54,043
3189,96,"Lincoln County, WV",2,4,0,2016,54,043
2098,57,"Lincoln County, WV",3,4,0,2016,54,043
4064,121,"Lincoln County, WV",4,4,0,2016,54,043
1966,64,"Lincoln County, WV",5,4,0,2016,54,043
10805,1135,"Lincoln County, WV",0,5,0,2016,54,043
4606,722,"Lincoln County, WV",1,5,0,2016,54,043
5593,840,"Lincoln County, WV",2,5,0,2016,54,043
3272,540,"Lincoln County, WV",3,5,0,2016,54,043
7725,1018,"Lincoln County, WV",4,5,0,2016,54,043
4453,478,"Lincoln County, WV",5,5,0,2016,54,043
5245,688,"Lincoln County, WV",0,5,1,2016,54,043
2066,413,"Lincoln County, WV",1,5,1,2016,54,043
2573,493,"Lincoln County, WV",2,5,1,2016,54,043
1448,304,"Lincoln County, WV",3,5,1,2016,54,043
3627,608,"Lincoln County, WV",4,5,1,2016,54,043
2179,304,"Lincoln County, WV",5,5,1,2016,54,043
5560,447,"Lincoln County, WV",0,5,2,2016,54,043
2540,309,"Lincoln County, WV",1,5,2,2016,54,043
3020,347,"Lincoln County, WV",2,5,2,2016,54,043
1824,236,"Lincoln County, WV",3,5,2,2016,54,043
4098,410,"Lincoln County, WV",4,5,2,2016,54,043
13158,1278,"Logan County, WV",2,0,0,2016,54,045
2274,174,"Lincoln County, WV",5,5,2,2016,54,043
24966,1826,"Logan County, WV",0,0,0,2016,54,045
10871,1081,"Logan County, WV",1,0,0,2016,54,045
7755,780,"Logan County, WV",3,0,0,2016,54,045
18596,1625,"Logan County, WV",4,0,0,2016,54,045
10841,845,"Logan County, WV",5,0,0,2016,54,045
12340,1088,"Logan County, WV",0,0,1,2016,54,045
5079,614,"Logan County, WV",1,0,1,2016,54,045
6209,735,"Logan County, WV",2,0,1,2016,54,045
3591,438,"Logan County, WV",3,0,1,2016,54,045
9050,957,"Logan County, WV",4,0,1,2016,54,045
5459,519,"Logan County, WV",5,0,1,2016,54,045
12626,738,"Logan County, WV",0,0,2,2016,54,045
5792,467,"Logan County, WV",1,0,2,2016,54,045
6949,543,"Logan County, WV",2,0,2,2016,54,045
4164,342,"Logan County, WV",3,0,2,2016,54,045
9546,668,"Logan County, WV",4,0,2,2016,54,045
5382,326,"Logan County, WV",5,0,2,2016,54,045
18384,1680,"Logan County, WV",0,1,0,2016,54,045
7508,1009,"Logan County, WV",1,1,0,2016,54,045
9170,1186,"Logan County, WV",2,1,0,2016,54,045
5288,735,"Logan County, WV",3,1,0,2016,54,045
13155,1495,"Logan County, WV",4,1,0,2016,54,045
7867,760,"Logan County, WV",5,1,0,2016,54,045
8981,1015,"Logan County, WV",0,1,1,2016,54,045
3424,579,"Logan County, WV",1,1,1,2016,54,045
4232,690,"Logan County, WV",2,1,1,2016,54,045
2361,415,"Logan County, WV",3,1,1,2016,54,045
6284,892,"Logan County, WV",4,1,1,2016,54,045
3923,477,"Logan County, WV",5,1,1,2016,54,045
9403,665,"Logan County, WV",0,1,2,2016,54,045
4084,430,"Logan County, WV",1,1,2,2016,54,045
4938,496,"Logan County, WV",2,1,2,2016,54,045
2927,320,"Logan County, WV",3,1,2,2016,54,045
6871,603,"Logan County, WV",4,1,2,2016,54,045
3944,283,"Logan County, WV",5,1,2,2016,54,045
2920,362,"Logan County, WV",3,2,0,2016,54,045
11093,851,"Logan County, WV",0,2,0,2016,54,045
4261,504,"Logan County, WV",1,2,0,2016,54,045
5294,603,"Logan County, WV",2,2,0,2016,54,045
7507,750,"Logan County, WV",4,2,0,2016,54,045
4587,388,"Logan County, WV",5,2,0,2016,54,045
5426,480,"Logan County, WV",0,2,1,2016,54,045
1958,269,"Logan County, WV",1,2,1,2016,54,045
2448,326,"Logan County, WV",2,2,1,2016,54,045
1347,194,"Logan County, WV",3,2,1,2016,54,045
3608,417,"Logan County, WV",4,2,1,2016,54,045
2261,223,"Logan County, WV",5,2,1,2016,54,045
5667,371,"Logan County, WV",0,2,2,2016,54,045
2303,235,"Logan County, WV",1,2,2,2016,54,045
2846,277,"Logan County, WV",2,2,2,2016,54,045
1573,168,"Logan County, WV",3,2,2,2016,54,045
3899,333,"Logan County, WV",4,2,2,2016,54,045
2326,165,"Logan County, WV",5,2,2,2016,54,045
6996,458,"Logan County, WV",0,3,0,2016,54,045
2653,267,"Logan County, WV",1,3,0,2016,54,045
3284,320,"Logan County, WV",2,3,0,2016,54,045
1729,183,"Logan County, WV",3,3,0,2016,54,045
4695,403,"Logan County, WV",4,3,0,2016,54,045
2966,220,"Logan County, WV",5,3,0,2016,54,045
3375,245,"Logan County, WV",0,3,1,2016,54,045
1206,135,"Logan County, WV",1,3,1,2016,54,045
1516,165,"Logan County, WV",2,3,1,2016,54,045
808,95,"Logan County, WV",3,3,1,2016,54,045
2244,214,"Logan County, WV",4,3,1,2016,54,045
1436,119,"Logan County, WV",5,3,1,2016,54,045
3621,213,"Logan County, WV",0,3,2,2016,54,045
1447,132,"Logan County, WV",1,3,2,2016,54,045
1768,155,"Logan County, WV",2,3,2,2016,54,045
921,88,"Logan County, WV",3,3,2,2016,54,045
2451,189,"Logan County, WV",4,3,2,2016,54,045
1530,101,"Logan County, WV",5,3,2,2016,54,045
6934,161,"Logan County, WV",0,4,0,2016,54,045
3546,81,"Logan County, WV",1,4,0,2016,54,045
3126,93,"Logan County, WV",5,4,0,2016,54,045
4209,103,"Logan County, WV",2,4,0,2016,54,045
2603,51,"Logan County, WV",3,4,0,2016,54,045
5729,144,"Logan County, WV",4,4,0,2016,54,045
17462,1610,"Logan County, WV",0,5,0,2016,54,045
7028,961,"Logan County, WV",1,5,0,2016,54,045
8600,1131,"Logan County, WV",2,5,0,2016,54,045
4929,700,"Logan County, WV",3,5,0,2016,54,045
12406,1429,"Logan County, WV",4,5,0,2016,54,045
7477,729,"Logan County, WV",5,5,0,2016,54,045
8498,973,"Logan County, WV",0,5,1,2016,54,045
3181,551,"Logan County, WV",1,5,1,2016,54,045
3943,658,"Logan County, WV",2,5,1,2016,54,045
2182,395,"Logan County, WV",3,5,1,2016,54,045
5895,853,"Logan County, WV",4,5,1,2016,54,045
3713,458,"Logan County, WV",5,5,1,2016,54,045
8964,637,"Logan County, WV",0,5,2,2016,54,045
3847,410,"Logan County, WV",1,5,2,2016,54,045
4657,473,"Logan County, WV",2,5,2,2016,54,045
2747,305,"Logan County, WV",3,5,2,2016,54,045
6511,576,"Logan County, WV",4,5,2,2016,54,045
3764,271,"Logan County, WV",5,5,2,2016,54,045
13728,1529,"McDowell County, WV",0,0,0,2016,54,047
7831,1040,"McDowell County, WV",1,0,0,2016,54,047
9095,1187,"McDowell County, WV",2,0,0,2016,54,047
6069,823,"McDowell County, WV",3,0,0,2016,54,047
11588,1424,"McDowell County, WV",4,0,0,2016,54,047
5519,601,"McDowell County, WV",5,0,0,2016,54,047
6666,929,"McDowell County, WV",0,0,1,2016,54,047
3760,619,"McDowell County, WV",1,0,1,2016,54,047
4365,712,"McDowell County, WV",2,0,1,2016,54,047
2899,484,"McDowell County, WV",3,0,1,2016,54,047
5549,858,"McDowell County, WV",4,0,1,2016,54,047
2650,374,"McDowell County, WV",5,0,1,2016,54,047
7062,600,"McDowell County, WV",0,0,2,2016,54,047
4071,421,"McDowell County, WV",1,0,2,2016,54,047
4730,475,"McDowell County, WV",2,0,2,2016,54,047
10006,1434,"McDowell County, WV",0,1,0,2016,54,047
3170,339,"McDowell County, WV",3,0,2,2016,54,047
6039,566,"McDowell County, WV",4,0,2,2016,54,047
2869,227,"McDowell County, WV",5,0,2,2016,54,047
5326,993,"McDowell County, WV",1,1,0,2016,54,047
6273,1125,"McDowell County, WV",2,1,0,2016,54,047
4015,791,"McDowell County, WV",3,1,0,2016,54,047
8163,1335,"McDowell County, WV",4,1,0,2016,54,047
4148,544,"McDowell County, WV",5,1,0,2016,54,047
4759,884,"McDowell County, WV",0,1,1,2016,54,047
2428,595,"McDowell County, WV",1,1,1,2016,54,047
2880,681,"McDowell County, WV",2,1,1,2016,54,047
1796,467,"McDowell County, WV",3,1,1,2016,54,047
3797,816,"McDowell County, WV",4,1,1,2016,54,047
2001,349,"McDowell County, WV",5,1,1,2016,54,047
5247,550,"McDowell County, WV",0,1,2,2016,54,047
2898,398,"McDowell County, WV",1,1,2,2016,54,047
3393,444,"McDowell County, WV",2,1,2,2016,54,047
2219,324,"McDowell County, WV",3,1,2,2016,54,047
4366,519,"McDowell County, WV",4,1,2,2016,54,047
2147,195,"McDowell County, WV",5,1,2,2016,54,047
6329,684,"McDowell County, WV",0,2,0,2016,54,047
3198,460,"McDowell County, WV",1,2,0,2016,54,047
3815,528,"McDowell County, WV",2,2,0,2016,54,047
2372,362,"McDowell County, WV",3,2,0,2016,54,047
4978,631,"McDowell County, WV",4,2,0,2016,54,047
2606,269,"McDowell County, WV",5,2,0,2016,54,047
3027,381,"McDowell County, WV",0,2,1,2016,54,047
1493,248,"McDowell County, WV",1,2,1,2016,54,047
1776,287,"McDowell County, WV",2,2,1,2016,54,047
1108,194,"McDowell County, WV",3,2,1,2016,54,047
2344,348,"McDowell County, WV",4,2,1,2016,54,047
1236,154,"McDowell County, WV",5,2,1,2016,54,047
3302,303,"McDowell County, WV",0,2,2,2016,54,047
1705,212,"McDowell County, WV",1,2,2,2016,54,047
2039,241,"McDowell County, WV",2,2,2,2016,54,047
1264,168,"McDowell County, WV",3,2,2,2016,54,047
2160,265,"McDowell County, WV",1,3,0,2016,54,047
2634,283,"McDowell County, WV",4,2,2,2016,54,047
1370,115,"McDowell County, WV",5,2,2,2016,54,047
4232,389,"McDowell County, WV",0,3,0,2016,54,047
2594,306,"McDowell County, WV",2,3,0,2016,54,047
1598,210,"McDowell County, WV",3,3,0,2016,54,047
3317,359,"McDowell County, WV",4,3,0,2016,54,047
1719,149,"McDowell County, WV",5,3,0,2016,54,047
1980,215,"McDowell County, WV",0,3,1,2016,54,047
1012,147,"McDowell County, WV",1,3,1,2016,54,047
1199,169,"McDowell County, WV",2,3,1,2016,54,047
770,119,"McDowell County, WV",3,3,1,2016,54,047
1515,197,"McDowell County, WV",4,3,1,2016,54,047
745,78,"McDowell County, WV",5,3,1,2016,54,047
2252,174,"McDowell County, WV",0,3,2,2016,54,047
1148,118,"McDowell County, WV",1,3,2,2016,54,047
1395,137,"McDowell County, WV",2,3,2,2016,54,047
828,91,"McDowell County, WV",3,3,2,2016,54,047
1802,162,"McDowell County, WV",4,3,2,2016,54,047
974,71,"McDowell County, WV",5,3,2,2016,54,047
3893,101,"McDowell County, WV",0,4,0,2016,54,047
2598,50,"McDowell County, WV",1,4,0,2016,54,047
2934,66,"McDowell County, WV",2,4,0,2016,54,047
2123,34,"McDowell County, WV",3,4,0,2016,54,047
3572,95,"McDowell County, WV",4,4,0,2016,54,047
1449,61,"McDowell County, WV",5,4,0,2016,54,047
9548,1383,"McDowell County, WV",0,5,0,2016,54,047
5077,960,"McDowell County, WV",1,5,0,2016,54,047
5978,1086,"McDowell County, WV",2,5,0,2016,54,047
3833,767,"McDowell County, WV",3,5,0,2016,54,047
7774,1287,"McDowell County, WV",4,5,0,2016,54,047
3941,520,"McDowell County, WV",5,5,0,2016,54,047
4517,852,"McDowell County, WV",0,5,1,2016,54,047
2301,575,"McDowell County, WV",1,5,1,2016,54,047
2729,657,"McDowell County, WV",2,5,1,2016,54,047
1705,453,"McDowell County, WV",3,5,1,2016,54,047
3594,786,"McDowell County, WV",4,5,1,2016,54,047
3249,429,"McDowell County, WV",2,5,2,2016,54,047
1889,333,"McDowell County, WV",5,5,1,2016,54,047
5031,531,"McDowell County, WV",0,5,2,2016,54,047
2776,385,"McDowell County, WV",1,5,2,2016,54,047
2128,314,"McDowell County, WV",3,5,2,2016,54,047
4180,501,"McDowell County, WV",4,5,2,2016,54,047
2052,187,"McDowell County, WV",5,5,2,2016,54,047
42309,2561,"Marion County, WV",0,0,0,2016,54,049
14534,1425,"Marion County, WV",1,0,0,2016,54,049
17914,1699,"Marion County, WV",2,0,0,2016,54,049
9989,967,"Marion County, WV",3,0,0,2016,54,049
27793,2214,"Marion County, WV",4,0,0,2016,54,049
17804,1247,"Marion County, WV",5,0,0,2016,54,049
21009,1635,"Marion County, WV",0,0,1,2016,54,049
6656,878,"Marion County, WV",1,0,1,2016,54,049
8332,1061,"Marion County, WV",2,0,1,2016,54,049
4494,586,"Marion County, WV",3,0,1,2016,54,049
13259,1397,"Marion County, WV",4,0,1,2016,54,049
8765,811,"Marion County, WV",5,0,1,2016,54,049
21300,926,"Marion County, WV",0,0,2,2016,54,049
7878,547,"Marion County, WV",1,0,2,2016,54,049
9582,638,"Marion County, WV",2,0,2,2016,54,049
5495,381,"Marion County, WV",3,0,2,2016,54,049
14534,817,"Marion County, WV",4,0,2,2016,54,049
9039,436,"Marion County, WV",5,0,2,2016,54,049
31463,2340,"Marion County, WV",0,1,0,2016,54,049
9848,1305,"Marion County, WV",1,1,0,2016,54,049
12305,1553,"Marion County, WV",2,1,0,2016,54,049
6688,890,"Marion County, WV",3,1,0,2016,54,049
19628,2018,"Marion County, WV",4,1,0,2016,54,049
12940,1128,"Marion County, WV",5,1,0,2016,54,049
15451,1516,"Marion County, WV",0,1,1,2016,54,049
4338,813,"Marion County, WV",1,1,1,2016,54,049
5547,982,"Marion County, WV",2,1,1,2016,54,049
2844,543,"Marion County, WV",3,1,1,2016,54,049
9174,1292,"Marion County, WV",4,1,1,2016,54,049
6330,749,"Marion County, WV",5,1,1,2016,54,049
3844,347,"Marion County, WV",3,1,2,2016,54,049
16012,824,"Marion County, WV",0,1,2,2016,54,049
5510,492,"Marion County, WV",1,1,2,2016,54,049
6758,571,"Marion County, WV",2,1,2,2016,54,049
10454,726,"Marion County, WV",4,1,2,2016,54,049
6610,379,"Marion County, WV",5,1,2,2016,54,049
17041,1048,"Marion County, WV",0,2,0,2016,54,049
4450,534,"Marion County, WV",1,2,0,2016,54,049
5769,658,"Marion County, WV",2,2,0,2016,54,049
2967,363,"Marion County, WV",3,2,0,2016,54,049
9823,892,"Marion County, WV",4,2,0,2016,54,049
6856,529,"Marion County, WV",5,2,0,2016,54,049
8373,630,"Marion County, WV",0,2,1,2016,54,049
2061,308,"Marion County, WV",1,2,1,2016,54,049
2713,387,"Marion County, WV",2,2,1,2016,54,049
1365,209,"Marion County, WV",3,2,1,2016,54,049
4686,530,"Marion County, WV",4,2,1,2016,54,049
3321,321,"Marion County, WV",5,2,1,2016,54,049
8668,418,"Marion County, WV",0,2,2,2016,54,049
2389,226,"Marion County, WV",1,2,2,2016,54,049
3056,271,"Marion County, WV",2,2,2,2016,54,049
1602,154,"Marion County, WV",3,2,2,2016,54,049
5137,362,"Marion County, WV",4,2,2,2016,54,049
3535,208,"Marion County, WV",5,2,2,2016,54,049
10618,552,"Marion County, WV",0,3,0,2016,54,049
2833,280,"Marion County, WV",1,3,0,2016,54,049
3702,349,"Marion County, WV",2,3,0,2016,54,049
1871,189,"Marion County, WV",3,3,0,2016,54,049
6127,470,"Marion County, WV",4,3,0,2016,54,049
4256,281,"Marion County, WV",5,3,0,2016,54,049
5190,343,"Marion County, WV",0,3,1,2016,54,049
1326,173,"Marion County, WV",1,3,1,2016,54,049
1741,217,"Marion County, WV",2,3,1,2016,54,049
876,118,"Marion County, WV",3,3,1,2016,54,049
2884,291,"Marion County, WV",4,3,1,2016,54,049
2008,173,"Marion County, WV",5,3,1,2016,54,049
5428,209,"Marion County, WV",0,3,2,2016,54,049
3243,179,"Marion County, WV",4,3,2,2016,54,049
1507,107,"Marion County, WV",1,3,2,2016,54,049
1961,132,"Marion County, WV",2,3,2,2016,54,049
995,71,"Marion County, WV",3,3,2,2016,54,049
2248,108,"Marion County, WV",5,3,2,2016,54,049
11406,248,"Marion County, WV",0,4,0,2016,54,049
4896,137,"Marion County, WV",1,4,0,2016,54,049
5873,166,"Marion County, WV",2,4,0,2016,54,049
3451,89,"Marion County, WV",3,4,0,2016,54,049
8559,221,"Marion County, WV",4,4,0,2016,54,049
5108,132,"Marion County, WV",5,4,0,2016,54,049
29389,2206,"Marion County, WV",0,5,0,2016,54,049
8980,1216,"Marion County, WV",1,5,0,2016,54,049
11275,1452,"Marion County, WV",2,5,0,2016,54,049
6032,824,"Marion County, WV",3,5,0,2016,54,049
18158,1896,"Marion County, WV",4,5,0,2016,54,049
